Age,Race,Sex,Charge,Bond,Duration_Jail
26,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
26,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
35,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
35,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
25,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
25,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
39,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
21,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
34,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
46,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
62,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
62,White,M,POSSESSION OF CONTROLLED SUBSTANCE,3500.0,-1
31,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,10000.0,-1
31,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
36,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,1
36,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,1
36,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
49,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
34,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,5500.0,-1
23,White,M,DELIVERY OF MARIJUANA,2500.0,-1
23,White,M,POSSESSION SCHED VI W/ INTENT TO DELIVER,0.0,-1
25,White,M,POSSESSION OF DRUG PARAPHERNALIA,5500.0,-1
34,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
51,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
40,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
29,White,F,POSSESSION OF DRUG PARAPHERNALIA,25000.0,-1
29,White,F,POSSESSION SCHED VI W/ INTENT TO DELIVER,0.0,-1
26,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
26,White,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
31,Black,F,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
28,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
28,White,M,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
28,White,M,POSSESSION OF DRUG PARAPHERNALIA,5000.0,-1
28,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,1500.0,-1
28,White,M,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
28,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
24,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
22,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
22,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
34,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,5000.0,-1
26,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
26,Indian,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
49,Black,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,2500.0,-1
49,Black,M,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
30,White,M,POSSESSION OF DRUG PARAPHERNALIA,1500.0,-1
39,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
39,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
41,White,F,POSSESSION OF CONTROLLED SUBSTANCE,2105.0,-1
48,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,1500.0,-1
53,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,1000.0,-1
53,Hispanic,M,OPEN CONTAINER,0.0,-1
40,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,2500.0,-1
51,White,F,POSSESSION OF DRUG PARAPHERNALIA,1000.0,-1
41,White,M,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
41,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
41,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
25,White,M,POSSESSION OF CONTROLLED SUBSTANCE,7500.0,-1
25,White,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,2500.0,-1
29,White,F,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
37,Hispanic,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
37,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
28,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
33,White,F,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
33,White,F,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
31,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
52,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,3500.0,-1
52,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
52,White,M,OPEN CONTAINER IN MOTOR VEHICLE,0.0,-1
25,White,M,POSSESSION OF DRUG PARAPHERNALIA,3500.0,-1
21,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,1500.0,-1
55,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
55,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
32,p,M,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
36,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
24,White,M,POSSESSION OF DRUG PARAPHERNALIA(2   Counts),5000.0,-1
24,White,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,5000.0,-1
24,White,M,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
24,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
24,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
47,White,F,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
47,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
47,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
32,White,F,POSSESSION OF DRUG PARAPHERNALIA,3000.0,-1
32,White,F,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
43,White,F,POSSESSION OF CONTROLLED SUBSTANCE,5500.0,-1
43,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
43,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
29,White,M,POSSESSION OF CONTROLLED SUBSTANCE,7500.0,-1
47,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
37,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,5000.0,-1
28,White,M,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,7500.0,-1
28,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
28,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
62,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,126
62,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,126
36,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
25,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
25,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
25,White,F,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
43,White,F,POSSESSION OF CONTROLLED SUBSTANCE,5500.0,-1
43,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
43,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
38,White,M,DELIVERY OF A COUNTERFEIT SUBSTANCE,0.0,76
38,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,76
38,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,76
34,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
40,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
29,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
51,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,Hispanic,F,DELIVERY OF METHAMPHETAMINE OR COCAINE(2   Counts),2500.0,-1
38,Hispanic,F,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
38,Hispanic,F,POSSESSION SCHED VI W/ INTENT TO DELIVER,0.0,-1
38,Hispanic,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,Hispanic,F,POSSESSION OF CONTROLLED SUBSTANCE(2   Counts),0.0,-1
24,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
59,Black,M,POSSESSION OF DRUG PARAPHERNALIA,3500.0,-1
38,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
49,Black,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,2500.0,-1
49,Black,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
49,Black,M,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
39,White,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
39,White,M,POSSESSION OF DRUG PARAPHERNALIA,3500.0,-1
39,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
39,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
39,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
39,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
30,White,M,POSSESSION OF DRUG PARAPHERNALIA,1500.0,-1
26,None,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
59,White,M,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
59,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
23,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
23,White,M,POSSESSION OF CONTROLLED SUBSTANCE(3   Counts),2500.0,-1
23,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
39,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
39,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
23,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
23,White,M,OPEN CONTAINER,0.0,-1
39,White,F,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
39,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
39,White,F,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
25,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
35,White,F,POSSESSION OF CONTROLLED SUBSTANCE,125000.0,-1
35,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
41,White,F,POSSESSION OF CONTROLLED SUBSTANCE,2105.0,-1
44,White,M,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
44,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
48,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,1500.0,-1
48,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
49,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,2500.0,-1
49,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
49,White,M,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
49,White,M,POSSESSION SCHED VI W/ INTENT TO DELIVER,0.0,-1
49,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
49,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
49,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
44,White,M,POSSESSION OF DRUG PARAPHERNALIA,1500.0,-1
44,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
44,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
57,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
57,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
57,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
21,White,M,POSSESSION OF CONTROLLED SUBSTANCE,10000.0,-1
21,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
53,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,1000.0,-1
53,Hispanic,M,OPEN CONTAINER,0.0,-1
39,White,M,OPEN CONTAINER,0.0,-1
28,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
28,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
37,Black,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,3500.0,-1
37,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
37,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
37,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
37,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
37,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
40,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,2500.0,-1
40,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
30,White,M,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
30,White,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
25,Black,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,2500.0,-1
25,Black,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
25,Hispanic,F,POSSESSION OF DRUG PARAPHERNALIA(2   Counts),2500.0,-1
25,Hispanic,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
49,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
49,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
42,White,M,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
38,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
38,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,White,F,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
39,White,M,POSSESSION OF CONTROLLED SUBSTANCE,3500.0,-1
39,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
40,White,M,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
31,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
31,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
31,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
31,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
43,Black,M,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
43,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
56,White,M,OPEN CONTAINER IN MOTOR VEHICLE,0.0,-1
30,White,F,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
30,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
28,White,F,POSSESSION OF CONTROLLED SUBSTANCE,10000.0,-1
28,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
28,White,F,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
28,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,Hispanic,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
38,Hispanic,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,Hispanic,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
38,White,M,POSSESSION OF CONTROLLED SUBSTANCE,3500.0,-1
40,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
40,White,M,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
25,White,M,POSSESSION OF CONTROLLED SUBSTANCE,7500.0,-1
25,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
25,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
25,White,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,2500.0,-1
25,White,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
28,Hispanic,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
29,White,F,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
29,White,F,POSSESSION SCHED VI W/ INTENT TO DELIVER,0.0,-1
27,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
37,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
37,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
37,White,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,5000.0,-1
37,Hispanic,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
37,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
37,White,F,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
37,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
53,White,F,POSSESSION OF CONTROLLED SUBSTANCE,1000.0,-1
53,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
37,White,M,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
37,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
44,White,M,POSSESSION OF CONTROLLED SUBSTANCE,5000.0,-1
44,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
44,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
40,White,F,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
40,White,F,POSSESSION SCHED VI W/ INTENT TO DELIVER,0.0,-1
40,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
40,White,F,POSSESSION METH OR COCAINE W/ PURPOSE DE,2500.0,-1
40,White,F,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
40,White,F,POSSESSION SCHED VI W/ INTENT TO DELIVER,0.0,-1
40,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
40,White,F,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
29,White,F,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
29,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
26,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
26,White,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
35,White,F,POSSESSION METH OR COCAINE W/ PURPOSE DE,3500.0,-1
35,White,F,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
35,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
37,White,M,POSSESSION OF CONTROLLED SUBSTANCE,5500.0,-1
37,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
33,White,F,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
33,White,F,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
42,Black,M,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
47,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
47,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
43,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
25,White,M,POSSESSION OF DRUG PARAPHERNALIA,5500.0,-1
41,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
25,White,M,POSSESSION OF CONTROLLED SUBSTANCE,5000.0,-1
25,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
34,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,5000.0,-1
34,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
41,Black,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
41,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
34,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
42,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
42,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
42,White,F,OPEN CONTAINER,0.0,-1
52,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
47,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
47,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
31,Black,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
65,White,M,DRUG TRAFFICKING,0.0,-1
65,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
65,White,M,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
65,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
23,White,F,POSSESSION OF DRUG PARAPHERNALIA,10000.0,-1
23,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
31,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
31,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
31,Black,F,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
31,Black,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
40,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
22,White,M,POSSESSION OF CONTROLLED SUBSTANCE(2   Counts),0.0,-1
22,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
22,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
22,White,M,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
22,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
36,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
36,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
29,White,M,POSSESSION OF DRUG PARAPHERNALIA,25000.0,-1
29,White,M,DELIVERY OF SCHEDULE II,0.0,-1
30,Black,F,POSSESSION OF CONTROLLED SUBSTANCE,3500.0,-1
30,Black,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
30,Black,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
22,White,F,DELIVERY OF METHAMPHETAMINE OR COCAINE,3500.0,-1
22,White,F,DELIVERY OF METHAMPHETAMINE OR COCAINE,1500.0,-1
25,White,M,POSSESSION OF DRUG PARAPHERNALIA,3500.0,-1
50,White,M,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
50,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
21,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,1500.0,-1
35,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,5000.0,-1
35,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE(2   Counts),0.0,-1
35,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
35,White,M,DISTRIBUTION OF CONT SUB NEAR CERT FACIL,0.0,-1
35,White,M,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
35,White,M,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
55,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
55,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
30,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
19,Black,M,DELIVERY OF SCHEDULE II,1500.0,-1
26,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
26,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,White,F,POSSESSION METH OR COCAINE W/ PURPOSE DE,10000.0,-1
38,White,F,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
38,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
31,White,F,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
31,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
31,White,F,POSSESSION SCHED VI W/ INTENT TO DELIVER,3500.0,-1
31,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
31,White,F,POSSESSION OF DRUG PARAPHERNALIA,7500.0,-1
38,White,M,POSSESSION OF CONTROLLED SUBSTANCE,3500.0,-1
38,White,M,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
38,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
32,p,M,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
32,p,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
36,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
36,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
40,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
40,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
43,White,M,OPEN CONTAINER,0.0,-1
46,White,M,POSSESSION OF CONTROLLED SUBSTANCE,3500.0,-1
46,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
31,Black,F,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
31,Black,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
41,Hispanic,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
41,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
41,Hispanic,M,OPEN CONTAINER IN MOTOR VEHICLE,0.0,-1
41,Hispanic,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
41,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
38,White,M,DRUG TRAFFICKING,15000.0,-1
38,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
27,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
25,White,F,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
25,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
25,White,F,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
25,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
35,White,F,DELIVERY OF METHAMPHETAMINE OR COCAINE,3500.0,-1
35,White,F,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
35,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
35,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
33,Hispanic,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
33,Hispanic,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
33,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
29,White,M,POSSESSION OF CONTROLLED SUBSTANCE,52500.0,-1
29,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
47,White,M,POSSESSION OF DRUG PARAPHERNALIA,1500.0,-1
52,Indian,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
52,Indian,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
