Age,Race,Sex,Charge,Bond,Duration_Jail
31,White,M,VIOLATION OF PROBATION,0.0,-1
31,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
31,White,M,BATTERY - 2ND DEGREE(2   Counts),5000.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
19,Hispanic,M,CIRCUIT COURT COMMITMENT,0.0,-1
41,Black,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
41,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
41,Black,M,RULE 8.1 HEARING,0.0,-1
41,Black,M,HOLD FOR OTHER DEPT,0.0,-1
41,Black,M,COURTESY/CONTRACT HOLD,0.0,-1
34,White,M,ROBBERY,5000.0,-1
34,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
34,White,M,PUBLIC INTOXICATION,0.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
34,White,M,HOLD FOR OTHER DEPT,0.0,-1
34,White,M,HOLD FOR OTHER DEPT,0.0,-1
34,White,M,HOLD FOR OTHER DEPT,0.0,-1
34,White,M,AGGRAVATED ASSAULT,0.0,-1
42,White,F,PAROLE VIOLATION,0.0,-1
42,White,F,FLEEING,0.0,-1
42,White,F,BATTERY - 2ND DEGREE,0.0,-1
42,White,F,FINANCIAL IDENTITY FRAUD,0.0,-1
42,White,F,CRIMINAL MISCHIEF - 1ST DEGREE,0.0,-1
42,White,F,TAMPERING WITH PHYSICAL EVIDENCE / SUPPR,1500.0,-1
42,White,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
42,White,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
42,White,F,RULE 8.1 HEARING,0.0,-1
42,White,F,LITTERING,0.0,-1
42,White,F,OPEN CONTAINER,0.0,-1
42,White,F,THEFT BY RECEIVING,0.0,-1
42,White,F,RULE 8.1 HEARING,0.0,-1
42,White,F,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
42,White,F,THEFT BY RECEIVING,0.0,-1
21,White,M,HOLD FOR OTHER DEPT,0.0,-1
21,White,M,HOLD FOR OTHER DEPT,0.0,-1
20,Black,M,RECKLESS DRIVING,0.0,-1
20,Black,M,FLEEING,0.0,-1
20,Black,M,THEFT BY RECEIVING,1500.0,-1
20,Black,M,BATTERY - 2ND DEGREE,0.0,-1
20,Black,M,LEAVING THE SCENE/PROPERTY DAMAGE,0.0,-1
20,Black,M,RULE 8.1 HEARING,0.0,-1
20,Black,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,F,FAILURE TO APPEAR,75000.0,-1
26,White,F,RULE 8.1 HEARING,0.0,-1
26,White,F,HOLD FOR OTHER DEPT,0.0,-1
38,Black,M,COURTESY/CONTRACT HOLD,0.0,-1
45,Black,M,CRIMINAL TRESPASS / PREMISES,0.0,-1
45,Black,M,PUBLIC INTOXICATION,0.0,-1
45,Black,M,OTHER MISDEMEANOR CHARGE,0.0,-1
45,Black,M,RULE 8.1 HEARING,0.0,-1
45,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
45,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
45,Black,M,RULE 8.1 HEARING,0.0,-1
45,Black,M,MISD COMM,0.0,-1
45,Black,M,BATTERY - 3RD DEGREE,0.0,-1
45,Black,M,RULE 8.1 HEARING,0.0,-1
52,Black,M,AGGRAVATED ASSAULT,0.0,-1
52,Black,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
52,Black,M,RULE 8.1 HEARING,0.0,-1
52,Black,M,PAROLE VIOLATION,0.0,-1
52,Black,M,AGGRAVATED ASSAULT ON A FAMILY OR HOUSEH,5000.0,-1
52,Black,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
21,White,M,MURDER - 1ST DEGREE,750000.0,-1
21,White,M,ABUSE OF CORPSE,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
55,White,M,FAILURE TO APPEAR,50000.0,-1
55,White,M,RULE 8.1 HEARING,0.0,-1
55,White,M,FAILURE TO APPEAR,0.0,-1
55,White,M,RULE 8.1 HEARING,0.0,-1
55,White,M,MISD COMM,0.0,-1
55,White,M,HOLD FOR OTHER DEPT,0.0,-1
30,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
30,White,M,RULE 8.1 HEARING,0.0,-1
31,Black,M,AGGRAVATED ASSAULT ON A FAMILY OR HOUSEH,0.0,-1
31,Black,M,OBSTRUCTING GOVERNMENTAL OPERATIONS / FA,0.0,-1
31,Black,M,RULE 8.1 HEARING,0.0,-1
31,Black,M,VIOL. CONDITIONS OF BOND,0.0,-1
31,Black,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,0.0,-1
31,Black,M,DOMESTIC BATTERING - 1ST DEGREE,0.0,-1
31,Black,M,ADC COMMITTED,0.0,-1
21,White,M,BURGLARY / RESIDENTIAL,5000.0,-1
21,White,M,PUBLIC INTOXICATION,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
33,White,F,BURGLARY / COMMERCIAL,2500.0,-1
33,White,F,RULE 8.1 HEARING,0.0,-1
33,White,F,PAROLE VIOLATION,0.0,-1
36,White,M,AGGRAVATED ASSAULT,5000.0,-1
36,White,M,BATTERY - 3RD DEGREE,0.0,-1
36,White,M,RULE 8.1 HEARING,0.0,-1
36,White,M,PAROLE VIOLATION,0.0,-1
36,White,M,FAILURE TO APPEAR,0.0,-1
36,White,M,RULE 8.1 HEARING,0.0,-1
36,White,M,MISD COMM,0.0,-1
36,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
42,White,M,BATTERY - 2ND DEGREE,25000.0,-1
42,White,M,RESISTING ARREST / USES FORCE,0.0,-1
42,White,M,PUBLIC INTOXICATION,0.0,-1
42,White,M,LOITERING,0.0,-1
42,White,M,DISORDERLY CONDUCT,0.0,-1
42,White,M,CRIMINAL MISCHIEF - 2ND DEGREE,0.0,-1
42,White,M,RULE 8.1 HEARING,0.0,-1
42,White,M,HOLD FOR OTHER DEPT,0.0,-1
42,White,M,VIOL. CONDITIONS OF BOND,0.0,-1
42,White,M,RULE 8.1 HEARING,0.0,-1
65,White,M,DRUG TRAFFICKING,0.0,-1
65,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
65,White,M,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
65,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
65,White,M,RULE 8.1 HEARING,0.0,-1
65,White,M,PAROLE VIOLATION,0.0,-1
65,White,M,COURTESY/CONTRACT HOLD,0.0,-1
42,White,M,HOLD FOR OTHER DEPT,0.0,-1
25,White,M,EXTORTION,120000.0,-1
25,White,M,STALKING,0.0,-1
25,White,M,HARASSING COMMUNICATIONS,0.0,-1
25,White,M,UNLAWFUL DISTRIBUTION OF SEXUAL IMAGES/R,0.0,-1
25,White,M,CRIMINAL MISCHIEF - 1ST DEGREE,0.0,-1
25,White,M,RULE 8.1 HEARING,0.0,-1
25,White,M,FAILURE TO APPEAR,0.0,-1
25,White,M,RULE 8.1 HEARING,0.0,-1
39,White,M,POSSESSION OF CONTROLLED SUBSTANCE,2500.0,-1
39,White,M,RULE 8.1 HEARING,0.0,-1
41,White,M,AGGRAVATED ASSAULT,5000.0,-1
41,White,M,TERRORISTIC THREATENING,0.0,-1
41,White,M,RULE 8.1 HEARING,0.0,-1
41,White,M,FAILURE TO APPEAR,0.0,-1
41,White,M,RULE 8.1 HEARING,0.0,-1
41,White,M,CIVIL MATTER,0.0,-1
32,Black,M,FAILURE TO APPEAR,50000.0,-1
32,Black,M,RULE 8.1 HEARING,0.0,-1
32,Black,M,FAILURE TO PAY FINES AND COST,0.0,-1
32,Black,M,RULE 8.1 HEARING,0.0,-1
49,Black,M,BURGLARY / RESIDENTIAL,10000.0,-1
49,Black,M,BATTERY - 3RD DEGREE,0.0,-1
49,Black,M,CRIMINAL MISCHIEF - 1ST DEGREE,0.0,-1
49,Black,M,RULE 8.1 HEARING,0.0,-1
49,Black,M,PAROLE VIOLATION,0.0,-1
49,Black,M,VIOLATION OF PROBATION,0.0,-1
49,Black,M,RULE 8.1 HEARING,0.0,-1
49,Black,M,ADC PAROLE VIOLATED,0.0,-1
44,Black,M,BURGLARY / COMMERCIAL(3   Counts),3500.0,-1
44,Black,M,CRIMINAL MISCHIEF - 1ST DEGREE,0.0,-1
44,Black,M,THEFT OF PROPERTY,0.0,-1
44,Black,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
44,Black,M,RULE 8.1 HEARING,0.0,-1
28,Black,M,PAROLE VIOLATION,0.0,-1
28,Black,M,COMMITTED -DCC,0.0,-1
45,White,F,ACT 309 TRUSTY,0.0,-1
59,Black,M,FAILURE TO APPEAR,50000.0,-1
59,Black,M,RULE 8.1 HEARING,0.0,-1
59,Black,M,FAILURE TO APPEAR,1010.0,-1
59,Black,M,RULE 8.1 HEARING,0.0,-1
18,White,M,BURGLARY / COMMERCIAL,2500.0,-1
18,White,M,CRIMINAL MISCHIEF - 2ND DEGREE,0.0,-1
18,White,M,THEFT OF PROPERTY,0.0,-1
18,White,M,RULE 8.1 HEARING,0.0,-1
30,White,M,PAROLE VIOLATION,0.0,-1
30,White,M,FAIL TO REGISTER AS SEX OFFENDER,1500.0,-1
30,White,M,RULE 8.1 HEARING,0.0,-1
30,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
31,White,M,FAILURE TO APPEAR,175000.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
31,White,M,PAROLE VIOLATION,0.0,-1
31,White,M,BATTERY - 2ND DEGREE,10000.0,-1
31,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
31,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
31,White,M,FLEEING,0.0,-1
31,White,M,RESISTING ARREST / ACTIVE OR PASSIVE,0.0,-1
31,White,M,FORGERY,0.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
31,White,M,FAILURE TO APPEAR,0.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
31,White,M,FAILURE TO APPEAR,0.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
31,White,M,HOLD FOR OTHER DEPT,0.0,-1
31,White,M,THEFT BY RECEIVING,0.0,-1
31,White,M,FRAUDULENT USE OF A CREDIT CARD / OTHER,0.0,-1
31,White,M,FORGERY(2   Counts),0.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
31,White,M,FRAUDULENT USE OF A CREDIT CARD / OTHER,0.0,-1
31,White,M,THEFT OF PROPERTY,0.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
31,White,M,FAILURE TO APPEAR,0.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
31,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
31,White,M,MISD COMM,0.0,-1
31,White,M,MISD COMM,0.0,-1
31,White,M,MISD COMM,0.0,-1
55,p,M,SEXUAL ASSAULT 2ND DEGREE,25000.0,-1
55,p,M,RULE 8.1 HEARING,0.0,-1
39,White,M,COURTESY/CONTRACT HOLD,0.0,-1
33,Black,F,HOLD FOR OTHER DEPT,0.0,-1
33,Black,F,THEFT BY RECEIVING,2500.0,-1
33,Black,F,FALSE EVIDENCE OF TITLE/REG.,0.0,-1
33,Black,F,FINANCIAL IDENTITY FRAUD,0.0,-1
33,Black,F,RULE 8.1 HEARING,0.0,-1
33,Black,F,PAROLE VIOLATION,0.0,-1
33,Black,F,HOLD FOR OTHER DEPT,0.0,-1
38,White,F,THEFT OF PROPERTY,2500.0,-1
38,White,F,BURGLARY / RESIDENTIAL,0.0,-1
38,White,F,RULE 8.1 HEARING,0.0,-1
38,White,F,PAROLE VIOLATION,0.0,-1
31,Black,F,POSSESSION OF CONTROLLED SUBSTANCE,5000.0,-1
31,Black,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
31,Black,F,RULE 8.1 HEARING,0.0,-1
39,White,M,PAROLE VIOLATION,0.0,-1
32,Black,M,MISD COMM,0.0,-1
34,None,M,RULE 8.1 HEARING,0.0,-1
34,None,M,SEXUAL ASSAULT 2ND DEGREE,0.0,-1
34,None,M,SEXUAL ASSAULT 2ND DEGREE,30000.0,-1
34,None,M,DOMESTIC BATTERING - 2ND DEGREE,0.0,-1
34,None,M,RULE 8.1 HEARING,0.0,-1
34,None,M,CONTEMPT OF COURT,0.0,-1
34,None,M,DOMESTIC BATTERING - 1ST DEGREE,20000.0,-1
34,None,M,VIOLATION ACT 266 OF 1991 PROTECTION ACT,0.0,-1
34,None,M,CIVIL MATTER,0.0,-1
22,Black,F,FAILURE TO APPEAR,0.0,-1
22,Black,F,RULE 8.1 HEARING,0.0,-1
22,Black,F,MISD COMM,0.0,-1
25,White,M,CONTEMPT OF COURT,0.0,-1
25,White,M,RULE 8.1 HEARING,0.0,-1
25,White,M,CONTEMPT OF COURT,175000.0,-1
46,White,M,CONTEMPT OF COURT,2000.0,-1
40,White,M,RULE 8.1 HEARING,0.0,-1
40,White,M,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
40,White,M,FAILURE TO APPEAR,0.0,-1
40,White,M,RULE 8.1 HEARING,0.0,-1
40,White,M,FURNISHING PROHIBITED ARTICLES,0.0,-1
40,White,M,COMMITTED -DCC,0.0,-1
22,White,M,ADC COMMITTED,0.0,-1
22,White,M,PAROLE VIOLATION,0.0,-1
22,White,M,POSSESSION OF CONTROLLED SUBSTANCE(2   Counts),0.0,-1
22,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
22,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,0.0,-1
22,White,M,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
22,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
22,White,M,RULE 8.1 HEARING,0.0,-1
22,White,M,HOLD FOR OTHER DEPT,0.0,-1
22,White,M,HOLD FOR OTHER DEPT,0.0,-1
52,White,M,COURTESY/CONTRACT HOLD,0.0,-1
52,White,M,HOLD FOR OTHER DEPT,0.0,-1
18,Asian,M,FAILURE TO APPEAR,75000.0,-1
18,Asian,M,RULE 8.1 HEARING,0.0,-1
41,White,M,THEFT BY RECEIVING(19  Counts),2500.0,-1
41,White,M,FORGERY(5   Counts),0.0,-1
41,White,M,FRAUDULENT USE OF A CREDIT CARD / OTHER,0.0,-1
41,White,M,RULE 8.1 HEARING,0.0,-1
41,White,M,PAROLE VIOLATION,0.0,-1
41,White,M,FAILURE TO APPEAR,150000.0,-1
41,White,M,RULE 8.1 HEARING,0.0,-1
35,Black,M,FAILURE TO APPEAR,75000.0,-1
35,Black,M,RULE 8.1 HEARING,0.0,-1
35,Black,M,HOLD FOR OTHER DEPT,0.0,-1
35,Black,M,HOLD FOR OTHER DEPT,0.0,-1
65,White,M,FAILURE TO APPEAR,75000.0,-1
65,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,FORGERY(5   Counts),0.0,-1
38,White,M,THEFT BY RECEIVING(5   Counts),0.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,FAILURE TO APPEAR(2   Counts),50000.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,FORGERY(4   Counts),5000.0,-1
38,White,M,THEFT BY RECEIVING(4   Counts),0.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,FORGERY,0.0,-1
38,White,M,THEFT OF PROPERTY,0.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,FORGERY,0.0,-1
38,White,M,THEFT OF PROPERTY,0.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
26,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
26,White,M,RULE 8.1 HEARING,0.0,-1
26,White,M,PAROLE VIOLATION,0.0,-1
26,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,COURTESY/CONTRACT HOLD,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
55,White,M,ACT 309 TRUSTY,0.0,-1
42,White,F,CONTEMPT OF COURT,0.0,-1
42,White,F,COMMITTED -DCC,0.0,-1
59,White,M,PAROLE VIOLATION,0.0,-1
59,White,M,FAILURE TO APPEAR,50000.0,-1
59,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,FAILURE TO APPEAR,150000.0,-1
29,White,M,FAILURE TO APPEAR,150000.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,POSSESSION OF DRUG PARAPHERNALIA,25000.0,-1
29,White,M,OBSTRUCTING GOVERNMENTAL OPERATIONS / FA,0.0,-1
29,White,M,THEFT BY RECEIVING,0.0,-1
29,White,M,RESISTING ARREST / ACTIVE OR PASSIVE,0.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,DELIVERY OF SCHEDULE II,0.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
26,White,M,FAILURE TO APPEAR,100000.0,-1
26,White,M,FAILURE TO APPEAR,0.0,-1
26,White,M,RULE 8.1 HEARING,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
26,White,M,HOLD FOR OTHER DEPT,0.0,-1
30,Black,F,POSSESSION OF CONTROLLED SUBSTANCE,3500.0,-1
30,Black,F,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
30,Black,F,POSSESSION OF CONTROLLED SUBSTANCE,0.0,-1
30,Black,F,RULE 8.1 HEARING,0.0,-1
30,Black,F,PAROLE VIOLATION,0.0,-1
48,White,F,COURTESY/CONTRACT HOLD,2000.0,-1
48,White,F,RULE 8.1 HEARING,0.0,-1
18,None,M,BREAKING OR ENTERING (THEFT FROM VEHICLE,1000.0,-1
18,None,M,RULE 8.1 HEARING,0.0,-1
18,None,M,HOLD FOR OTHER DEPT,0.0,-1
18,None,M,MISD COMM,0.0,-1
46,White,M,VIOLATION OF PROBATION,2500.0,-1
46,White,M,RULE 8.1 HEARING,0.0,-1
39,Black,M,FAIL TO REGISTER AS SEX OFFENDER,10000.0,-1
39,Black,M,PAROLE VIOLATION,0.0,-1
39,Black,M,RULE 8.1 HEARING,0.0,-1
25,White,M,PAROLE VIOLATION,0.0,-1
25,White,M,COMMITTED -DCC,0.0,-1
56,White,M,COURTESY/CONTRACT HOLD,0.0,-1
25,White,F,ACT 309 TRUSTY,0.0,-1
36,White,M,ACT 309 TRUSTY,0.0,-1
33,White,M,COURTESY/CONTRACT HOLD,0.0,-1
33,White,M,HOLD FOR OTHER DEPT,0.0,-1
34,White,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,5000.0,-1
34,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
34,White,M,HOLD FOR OTHER DEPT,0.0,-1
34,White,M,HOLD FOR OTHER DEPT,0.0,-1
34,White,M,HOLD FOR OTHER DEPT,0.0,-1
21,White,M,HOLD FOR OTHER DEPT,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,FAILURE TO APPEAR,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,COURTESY/CONTRACT HOLD,1500.0,-1
29,Black,M,FAILURE TO APPEAR,500000.0,-1
29,Black,M,FAILURE TO APPEAR,0.0,-1
29,Black,M,RULE 8.1 HEARING,0.0,-1
29,Black,M,HOLD FOR OTHER DEPT,0.0,-1
39,White,M,SHOPLIFTING,0.0,-1
39,White,M,RULE 8.1 HEARING,0.0,-1
39,White,M,PAROLE VIOLATION,0.0,-1
39,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
45,Hispanic,M,VIOLATION OF PROBATION,3500.0,-1
45,Hispanic,M,RULE 8.1 HEARING,0.0,-1
45,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
25,White,M,POSSESSION OF DRUG PARAPHERNALIA,3500.0,-1
25,White,M,RULE 8.1 HEARING,0.0,-1
25,White,M,VIOLATION OF PROBATION,0.0,-1
41,White,M,PAROLE VIOLATION,0.0,-1
41,White,M,HOLD FOR OTHER DEPT,540.0,-1
41,White,M,RULE 8.1 HEARING,0.0,-1
50,White,M,POSSESSION OF CONTROLLED SUBSTANCE,1500.0,-1
50,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
50,White,M,RULE 8.1 HEARING,0.0,-1
50,White,M,HOLD FOR OTHER DEPT,0.0,-1
32,Black,M,PAROLE VIOLATION,0.0,-1
21,Black,M,VIOL. CONDITIONS OF BOND,0.0,-1
21,Black,M,RULE 8.1 HEARING,0.0,-1
21,Black,M,FAILURE TO APPEAR,150000.0,-1
21,Black,M,FAILURE TO APPEAR,0.0,-1
21,Black,M,RULE 8.1 HEARING,0.0,-1
21,Hispanic,M,FAILURE TO APPEAR,50000.0,-1
21,Hispanic,M,RULE 8.1 HEARING,0.0,-1
21,Hispanic,M,POSSESSION OF DRUG PARAPHERNALIA,1500.0,-1
21,Hispanic,M,RULE 8.1 HEARING,0.0,-1
35,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,5000.0,-1
35,White,M,POSSESSION METH OR COCAINE W/ PURPOSE DE(2   Counts),0.0,-1
35,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
35,White,M,DISTRIBUTION OF CONT SUB NEAR CERT FACIL,0.0,-1
35,White,M,POSSESSION OF FIREARM BY CERTAIN PERSONS(2   Counts),0.0,-1
35,White,M,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
35,White,M,TAMPERING WITH PHYSICAL EVIDENCE / SUPPR,0.0,-1
35,White,M,RULE 8.1 HEARING,0.0,-1
35,White,M,PAROLE VIOLATION,0.0,-1
35,White,M,HOLD FOR OTHER DEPT,0.0,-1
35,White,M,HOLD FOR OTHER DEPT,0.0,-1
35,White,M,HOLD FOR OTHER DEPT,0.0,-1
35,White,M,THEFT BY RECEIVING,0.0,-1
35,White,M,RULE 8.1 HEARING,0.0,-1
35,White,M,THEFT BY RECEIVING,3500.0,-1
35,White,M,RULE 8.1 HEARING,0.0,-1
35,White,M,VIOLATION OF SUSPENDED SENTENCE,2500.0,-1
35,White,M,RULE 8.1 HEARING,0.0,-1
35,White,M,POSSESSION OF SCHEDULE IV OR V W/ INTENT,0.0,-1
35,White,M,BATTERY - 2ND DEGREE,25000.0,-1
35,White,M,RULE 8.1 HEARING,0.0,-1
55,White,M,CONTEMPT OF COURT,3500.0,-1
34,Black,M,POSSESSION OF SCH 1 OR 2 W/INTENT TO DEL,250000.0,-1
34,Black,M,RULE 8.1 HEARING,0.0,-1
34,Black,M,HOLD FOR OTHER DEPT,0.0,-1
34,Black,M,BURGLARY / RESIDENTIAL,1500.0,-1
34,Black,M,AGGRAVATED ASSAULT ON A FAMILY OR HOUSEH,0.0,-1
34,Black,M,DELIVERY OF METHAMPHETAMINE OR COCAINE,75000.0,-1
34,Black,M,DRUG TRAFFICKING,0.0,-1
34,Black,M,POSSESSION OF FIREARM BY CERTAIN PERSONS,0.0,-1
34,Black,M,SIMULTANEOUS POSSESSION OF DRUGS AND FIR,0.0,-1
34,Black,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
34,Black,M,THEFT BY RECEIVING,0.0,-1
34,Black,M,DELIVERY OF METHAMPHETAMINE OR COCAINE(4   Counts),3500.0,-1
34,Black,M,POSSESSION METH OR COCAINE W/ PURPOSE DE,0.0,-1
34,Black,M,POSSESSION SCHED VI W/ INTENT TO DELIVER,0.0,-1
34,Black,M,COURTESY/CONTRACT HOLD,0.0,-1
34,Black,M,HOLD FOR OTHER DEPT,0.0,-1
28,Hispanic,M,FAILURE TO APPEAR,50000.0,-1
28,Hispanic,M,RULE 8.1 HEARING,0.0,-1
28,Hispanic,M,PAROLE VIOLATION,0.0,-1
28,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
28,Hispanic,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
28,Hispanic,M,HOLD FOR OTHER DEPT,0.0,-1
49,White,M,PAROLE VIOLATION,0.0,-1
49,White,M,VIOLATION OF PROBATION,2500.0,-1
49,White,M,RULE 8.1 HEARING,0.0,-1
49,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
35,White,F,FAILURE TO APPEAR,50000.0,-1
35,White,F,RULE 8.1 HEARING,0.0,-1
35,White,F,FAILURE TO APPEAR,0.0,-1
35,White,F,RULE 8.1 HEARING,0.0,-1
35,White,F,MISD COMM,0.0,-1
30,White,M,POSSESSION OF DRUG PARAPHERNALIA,0.0,-1
30,White,M,RULE 8.1 HEARING,0.0,-1
30,White,M,FAILURE TO APPEAR,50000.0,-1
30,White,M,RULE 8.1 HEARING,0.0,-1
30,White,M,MISD COMM,0.0,-1
30,White,M,FAILURE TO APPEAR,0.0,-1
30,White,M,RULE 8.1 HEARING,0.0,-1
26,White,M,RAPE / SEXUAL INTERCOURSE(3   Counts),500000.0,-1
26,White,M,FALSE IMPRISONMENT - 1ST DEGREE,0.0,-1
26,White,M,RULE 8.1 HEARING,0.0,-1
26,White,M,KIDNAPPING,0.0,-1
53,White,M,COURTESY/CONTRACT HOLD,0.0,-1
33,White,M,PAROLE VIOLATION,0.0,-1
33,White,M,HOLD FOR OTHER DEPT,0.0,-1
33,White,M,FAILURE TO APPEAR,780.0,-1
33,White,M,RULE 8.1 HEARING,0.0,-1
34,White,F,ACT 309 TRUSTY,0.0,-1
33,Black,M,FAILURE TO APPEAR,75000.0,-1
33,Black,M,RULE 8.1 HEARING,0.0,-1
19,White,M,VIOL. CONDITIONS OF BOND,50000.0,-1
19,White,M,RULE 8.1 HEARING,0.0,-1
19,White,M,FAILURE TO APPEAR,1500.0,-1
19,White,M,RULE 8.1 HEARING,0.0,-1
19,White,M,HOLD FOR OTHER DEPT,0.0,-1
19,White,M,HOLD FOR OTHER DEPT,50000.0,-1
19,White,M,RULE 8.1 HEARING,0.0,-1
40,White,M,FAILURE TO APPEAR,0.0,-1
40,White,M,RULE 8.1 HEARING,0.0,-1
40,White,M,MURDER - 1ST DEGREE,0.0,-1
40,White,M,RULE 8.1 HEARING,0.0,-1
40,White,M,CAPITAL MURDER,500000.0,-1
28,White,M,ACT 309 TRUSTY,0.0,-1
45,Black,M,BURGLARY / RESIDENTIAL,10000.0,-1
45,Black,M,HARASSMENT,0.0,-1
63,Hispanic,M,MISD COMM,0.0,-1
47,White,M,COURTESY/CONTRACT HOLD,0.0,-1
46,White,M,FAILURE TO APPEAR,75000.0,-1
46,White,M,RULE 8.1 HEARING,0.0,-1
46,White,M,HOLD FOR OTHER DEPT,0.0,-1
40,Black,M,DOMESTIC BATTERING - 2ND DEGREE,50000.0,-1
40,Black,M,DOMESTIC BATTERING - 3RD DEGREE,0.0,-1
40,Black,M,ENDANG. WELFARE OF A MINOR 3RD,0.0,-1
40,Black,M,FLEEING,0.0,-1
40,Black,M,ASSAULT - 2ND DEGREE,0.0,-1
40,Black,M,FAIL TO REGISTER AS SEX OFFENDER,0.0,-1
40,Black,M,RULE 8.1 HEARING,0.0,-1
40,Black,M,HOLD FOR OTHER DEPT,0.0,-1
40,Black,M,ENDANG. WELFARE OF A MINOR 2ND,0.0,-1
37,White,M,POSSESSION OF DRUG PARAPHERNALIA,2500.0,-1
37,White,M,RULE 8.1 HEARING,0.0,-1
37,White,M,PAROLE VIOLATION,0.0,-1
38,White,M,FAILURE TO APPEAR,100000.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
23,Indian,M,COURTESY/CONTRACT HOLD,125000.0,-1
23,Indian,M,RULE 8.1 HEARING,0.0,-1
