Sex,Race,Charge,Bond,Duration_Jail
M,Black,RESISTING AN OFFICER,0.0,-1
M,Black,THIRD DEGREE RAPE,355000.0,-1
M,Black,OBSCENITY,0.0,-1
M,Black,,,-1
M,White,RESISTING AN OFFICER,80000.0,-1
M,White,BATTERY OF A POLICE,0.0,-1
M,White,SIMPLE BATTERY,0.0,-1
M,White,TRESPASSING,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
F,White,ARMED ROBBERY,200000.0,-1
F,White,AGGRAVATED BATTERY,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,3
M,White,LIC PLATE REQUIRED/C,1050.0,3
M,White,D/L NOT IN POSS/CC,0.0,3
M,White,FAIL TO REG VEH,0.0,3
M,White,INSURANCE REQUIRED,0.0,3
M,White,FOLLOWING TOO CLOSE/,0.0,3
F,Black,CRIMINAL TRESPASS,1500.0,-1
F,Black,POSS OF DRUG PARAPHE,0.0,-1
F,Black,RESISTING AN OFFICER,0.0,-1
F,Black,FUGITIVE FROM JUSTIC,0.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
F,Black,RESISTING AN OFFICER,0.0,-1
F,Black,ENT/REM AFTER FORB/C,0.0,-1
F,Black,POSSESSION DRUG PARA,0.0,-1
M,Black,BURGLARY/SIMPLE,0.0,-1
M,Black,MVI REQUIRED/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,SEAT BELT VIOL/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,SECOND DEGREE MURDER,200000.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,SECOND DEGREE MURDER,0.0,-1
M,Black,MONETARY INSTRUMENT,4000.0,-1
M,Black,FORGERY,0.0,-1
M,Black,BURGLARY/SIMPLE,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,DOMESTIC ABUSE BATTE,0.0,-1
M,Black,STALKING,0.0,-1
M,Black,BURGLARY/SIMPLE,0.0,-1
M,Black,POSSESSION ALCOHOL I,0.0,-1
M,Black,OBSCENITY,5000.0,-1
M,Black,ARMED ROBBERY,75000.0,-1
M,Black,LIC PLATE REQUIRED,0.0,-1
M,Black,ARMED ROBBERY,150000.0,-1
M,Black,DOMESTIC ABUSE BATTE,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,SECOND DEGREE MURDER,100000.0,-1
M,Black,ILLEGAL CARRYING OF,0.0,-1
M,Black,POSS  MARIJUANA,0.0,-1
M,Black,RESISTING AN OFFICER,0.0,-1
M,Black,SIMPLE KIDNAPPING,55500.0,-1
M,Black,SECOND DEGREE MURDER,0.0,-1
M,Black,SIMPLE ROBBERY,25000.0,-1
M,Black,SIMPLE BATTERY,0.0,-1
M,Black,CHILD RESTRAINT REQ,0.0,-1
M,Black,SEAT BELT VIOL/CC,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,SECOND DEGREE RAPE/F,500000.0,-1
M,Black,POSS SCH 1 DRUGS,500.0,-1
M,Black,D W I /CC,0.0,-1
M,Black,RECK OPER OF VEHICLE,0.0,-1
M,Black,INSURANCE REQUIRED,0.0,-1
M,Black,IMPROPER LANE USAGE/,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,White,MONETARY INSTRUMENT,12500.0,-1
M,White,BANK FRAUD,0.0,-1
M,White,HOLD/RET OTHER AGENC,0.0,-1
M,White,THEFT/FELONY,0.0,-1
M,Black,,,-1
M,White,PROBATION OR PAROLE,0.0,-1
M,Black,MEDICAID FRAUD,10000.0,0
M,Black,CRIMINAL CONSPIRACY,0.0,0
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,,,-1
M,Black,ARMED ROBBERY,150000.0,-1
M,Black,THEFT OF A MOTOR VEH,0.0,-1
M,Black,BURGLARY/SIMPLE,0.0,-1
M,Black,FLIGHT FROM OFFICER,0.0,-1
M,Black,SECOND DEGREE MURDER,350000.0,-1
M,Black,D W I /CC,0.0,-1
M,Black,RECK OPER OF VEHICLE,0.0,-1
M,Black,FAIL MAIN CONTROL/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,,,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,ASSAULT BY DRIVE-BY,100000.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,BURG/AUTO UNDER $50,10000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
F,White,,,-1
M,White,AGGRAVATED BATTERY,0.0,-1
F,White,THEFT,0.0,-1
F,White,HOLD/RET OTHER AGENC,0.0,-1
F,White,FIRST DEGREE MURDER,600000.0,-1
F,White,ARMED ROBBERY,0.0,-1
F,White,FUGITIVE FROM JUSTIC,0.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,-1
M,Hispanic,HOME INVASION,0.0,130
M,Hispanic,AGGRAVATED BATTERY,0.0,130
M,White,THEFT,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,White,ARMED ROBBERY,50000.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,-1
M,White,POSSESSION ALCOHOL I,0.0,194
M,White,DOMESTIC ABUSE BATTE,0.0,194
M,Black,INCITING A FELONY,0.0,529
M,Black,D/L NOT IN POSS/CC,0.0,529
M,Black,INSURANCE REQUIRED,0.0,529
M,Black,FAIL/YIELD LEFT TURN,0.0,529
M,Black,UNKNOWN CHARGE FROM,0.0,-1
F,White,FUGITIVE FROM JUSTIC,0.0,-1
M,White,FUGITIVE FROM JUSTIC,0.0,-1
M,White,WARRANT/BENCH WARRAN,2210.0,-1
M,Hispanic,UNAU ENTRY INHAB DWE,3250.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,1
F,White,,,-1
M,Black,BATT/DATING PARTNER,7000.0,-1
M,Black,SECOND DEGREE BATTER,0.0,-1
M,Black,SECOND DEGREE BATTER,0.0,-1
M,Black,PROBATION OR PAROLE,0.0,-1
M,Black,VEH TRESPASS,200.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,ARMED ROBBERY,130000.0,-1
M,Black,AGGRAVATED KIDNAPPIN,0.0,-1
M,Black,BURGLARY/SIMPLE,0.0,-1
M,White,BATT/DATING PARTNER,30000.0,-1
M,White,UNAU USE OF MOTOR VE,0.0,-1
M,White,FUGITIVE FROM JUSTIC,0.0,-1
M,White,BURGLARY/SIMPLE,0.0,-1
M,Black,ARMED ROBBERY,0.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
M,Black,SEX OFFENDER REGISTR,10000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,THEFT,750.0,0
M,White,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,CRIMINAL TRESPASS,15000.0,-1
M,Black,DOMESTIC ABUSE BATTE,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,THEFT OF A MOTOR VEH,10000.0,-1
M,Hispanic,UNKNOWN CHARGE FROM,0.0,-1
M,White,POSS SCH 2 DRUGS,0.0,-1
M,White,THEFT,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,White,THEFT UNDER $50 ALL,2500.0,-1
M,White,POSS/DIST MANUF SCHE,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
F,White,WARRANT/BENCH WARRAN,5000.0,3
F,White,POSS SCH 1 / MARIJUA,0.0,3
M,White,NOTIFICATION OF SEX,5000.0,-1
M,White,MVI REQUIRED/CC,0.0,-1
M,Black,,,-1
M,Black,POSS/DIST MANUF SCHE,200000.0,-1
M,White,UNAU ENTRY BUSINESS,0.0,160
M,White,RESISTING AN OFFICER,0.0,160
M,White,NUISANCE TO BE ABATE,0.0,160
M,White,THEFT/MISD/SHOPLIFTI,0.0,160
M,White,ENT/REM AFTER FORB/C,0.0,160
M,Hispanic,DOMESTIC ABUSE BATTE,3500.0,-1
M,White,THEFT,0.0,-1
M,White,FORGERY,0.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
F,Black,MEDICAID FRAUD,6500.0,0
F,Black,CHILD DESERTION,0.0,21
F,Black,CHILD RESTRAINTS,0.0,21
F,Black,STOP SIGN/YIELD SIGN,0.0,21
F,Black,RED LIGHT/DISOBEY,0.0,21
F,Black,PROOF OF INSURANCE R,0.0,21
F,Black,D/L SUSP/REV,0.0,21
F,White,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
F,Black,MEDICAID FRAUD,7500.0,0
F,Black,FORGERY,0.0,0
F,Black,ENT/REM AFTER FORB/C,0.0,-1
M,Black,POSS SCH 1 DRUGS,5000.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,INSURANCE REQUIRED,0.0,-1
M,Black,WARRANT/BENCH WARRAN,2000.0,-1
M,White,BURGLARY/SIMPLE,5000.0,-1
M,White,POSS MARIJUANA/CC,0.0,-1
M,White,UNKNOWN CHARGE FROM,0.0,-1
M,Black,,,-1
F,Hispanic,ASSAULT/AGG DOMESTIC,0.0,2
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,SECOND DEGREE MURDER,250000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,SECOND DEGREE MURDER,0.0,-1
M,Black,"FAIL TO SIGNAL, IMPR",0.0,196
M,Black,D/L REQUIRED (STATE),0.0,196
M,Black,INSURANCE REQUIRED,0.0,196
M,Black,POSS SCH 2 DRUGS,0.0,196
M,Black,WARRANT/BENCH WARRAN,0.0,196
M,Black,POSS SCH 1 DRUGS,0.0,196
M,Black,POSS SCH 2 DRUGS,0.0,196
M,Black,POSS SCH 1 / MARIJUA,0.0,196
M,Black,UNKNOWN CHARGE FROM,0.0,196
F,White,FUGITIVE FROM JUSTIC,0.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,THEFT/FELONY,1500.0,-1
M,Black,SIMPLE ESCAPE,5000.0,-1
M,Black,THEFT,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,POSS/DIST MANF CULT,20000.0,-1
M,Black,POSS/DIST MANF SCH I,0.0,-1
M,Black,THEFT/FELONY,10000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,BURGLARY/SIMPLE,100000.0,-1
M,Black,BATT/SIMPLE/CC,2500.0,-1
M,Black,TURNS NOT ALLOWED/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,White,BURGLARY/SIMPLE,0.0,-1
M,White,THEFT,0.0,-1
M,White,BURGLARY/SIMPLE,0.0,-1
M,White,DISCHARGE FIREARMS/C,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,FIRST DEGREE MURDER,500000.0,-1
M,Black,CHILD RESTRAINT REQ,0.0,-1
M,Black,ENT/REM AFTER FORB/C,0.0,-1
M,White,OBSCENITY,0.0,-1
M,Black,DIST/MANF SCH 2 DRUG,10000.0,-1
M,White,THEFT,0.0,-1
M,White,UNAUTHORIZED USE OF,0.0,-1
M,White,RESISTING AN OFFICER,0.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
M,Black,STALKING,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,NUISANCE TO BE ABATE,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,239
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,PROBATION OR PAROLE,0.0,-1
F,Black,,,-1
M,Black,SECOND DEGREE MURDER,115000.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,RESISTING AN OFFICER,0.0,-1
M,Black,SIMPLE BATTERY,0.0,-1
M,Black,POSS SCH 1 DRUGS,0.0,-1
M,Black,PROBATION OR PAROLE,0.0,52
M,Black,BURGLARY/SIMPLE,0.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
F,White,,,-1
M,Black,,,-1
F,Black,,,-1
F,White,THEFT,0.0,-1
F,White,FUGITIVE FROM JUSTIC,0.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,-1
F,White,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,White,UNKNOWN CHARGE FROM,0.0,-1
M,Black,SEAT BELT VIOL,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,14500.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,50000.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,FIRST DEGREE MURDER,310000.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,DOMESTIC ABUSE BATTE,30000.0,-1
M,Black,DISCHARGE FIREARMS/C,500.0,-1
F,Black,THEFT,2000.0,0
M,Black,THEFT/FELONY,2000.0,1
M,Black,BURGLARY/SIMPLE,5000.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,22
M,White,D W I /CC,3150.0,22
M,White,D/L NOT IN POSS/CC,0.0,22
M,White,OTHER LAWS OF THE RO,0.0,22
M,White,IMPROPER LANE USAGE/,0.0,22
M,Black,,,-1
M,Black,SECOND DEGREE RAPE/F,265000.0,-1
M,Black,SEXUAL BATTERY/FORCI,0.0,-1
M,Black,SEXUAL BATTERY/FORCI,55000.0,-1
M,Black,MISDEMEANOR SEXUAL B,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,White,PROBATION OR PAROLE,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,White,,,0
M,Black,POSS SCH 1 / MARIJUA,265000.0,-1
M,Black,POSS SCH 1 DRUGS,0.0,-1
M,Black,DIST/MANF SCH 2 DRUG,0.0,-1
M,Black,SECOND DEGREE MURDER,90000.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,POSS/DIST MANF CULT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,BURGLARY/SIMPLE,0.0,-1
F,Black,CRIM DAM TO PROP/SIM,0.0,-1
F,Black,THEFT/MISD/CC,0.0,-1
F,Black,POSS MARIJUANA/CC,0.0,-1
F,Black,D/L NOT IN POSS/CC,0.0,-1
F,Black,FAIL TO REPORT ACC,0.0,-1
F,Black,CRIM DAM TO PROP/SIM,0.0,-1
F,Black,NUISANCE TO BE ABATE,0.0,-1
F,Black,POSS MARIJUANA/CC,0.0,-1
F,Black,POSS OF DRUG PARAPHE,0.0,-1
F,Black,OPEN CONTAINER VIOL,0.0,-1
F,Black,WARRANT/BENCH WARRAN,250.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
F,Black,MVI CERTIFICATES/FAL,0.0,-1
F,Black,INSURANCE REQUIRED,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,19
M,White,THEFT/MISD/SHOPLIFTI,500.0,19
M,White,BURGLARY/SIMPLE,7500.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,White,SEAT BELT VIOL/CC,0.0,-1
M,Black,SIMPLE BATTERY,0.0,-1
M,Black,FIRST DEGREE RAPE,240000.0,-1
M,Black,FIRST DEGREE ROBBERY,0.0,-1
M,Black,SEXUAL BATTERY/FORCI,0.0,-1
M,Black,SIMPLE ESCAPE,0.0,-1
M,Black,OBSCENITY,0.0,-1
M,Black,SECOND DEGREE RAPE/F,0.0,-1
M,Black,SECOND DEGREE BATTER,0.0,-1
M,Black,OBSCENITY,10000.0,-1
M,Black,NUISANCE TO BE ABATE,0.0,125
M,Black,POSS MARIJUANA/CC,0.0,125
F,White,FUGITIVE FROM JUSTIC,0.0,-1
F,White,SECOND DEGREE MURDER,100000.0,-1
M,White,ACCESS DEVICE FRAUD,5000.0,-1
M,White,THEFT,0.0,-1
M,White,HOLD/RET OTHER AGENC,0.0,-1
M,White,FUGITIVE FROM JUSTIC,0.0,-1
M,Black,SECOND DEGREE MURDER,80000.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,1000.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,FALSE IMPRISONMENT,0.0,-1
M,Black,SEX OFFENDER REGISTR,5000.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,,,-1
M,White,FUGITIVE FROM JUSTIC,0.0,-1
M,White,BURGLARY/SIMPLE,7500.0,-1
M,White,BURGLARY/SIMPLE,2500.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,THEFT,10000.0,-1
M,Black,FAIL MAIN CONTROL/CC,0.0,-1
M,Black,INSURANCE REQUIRED,0.0,-1
M,Black,HIT & RUN/CC,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,D W I /CC,5900.0,-1
M,Black,RECK OPER OF VEHICLE,0.0,-1
M,Black,THEFT,1000.0,-1
M,Black,DIST/MANF SCH1 DRUG,20500.0,-1
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,POSS SCH 5 DRUGS,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,FAIL/YIELD INTERSECT,0.0,-1
M,Black,RESISTING AN OFFICER,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,FLIGHT FROM OFFICER,10000.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,POSS MARIJUANA/CC,0.0,-1
M,Black,HELMET REQUIRED,0.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
M,Hispanic,D W I /CC,3500.0,-1
M,Hispanic,IMPROPER LANE USAGE/,0.0,-1
M,Hispanic,RECK OPER OF VEHICLE,0.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,THEFT/MISD/SHOPLIFTI,0.0,-1
M,Black,ENT/REM AFTER FORB/C,0.0,-1
M,Black,DIST/PEACE/INTOXICAT,0.0,-1
M,Black,DRINKING IN PUBLIC/C,0.0,-1
M,Black,DIST/PEACE/INTOXICAT,0.0,-1
M,Black,ENT/REM AFTER FORB/C,0.0,-1
M,Black,THEFT/MISD/SHOPLIFTI,0.0,-1
M,Black,THEFT/MISD/SHOPLIFTI,500.0,-1
M,Black,ENT/REM AFTER FORB/C,1000.0,-1
M,Black,SECOND DEGREE BATTER,15000.0,-1
M,Black,,,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,CRUELTY TO JUVENILES,0.0,-1
F,Black,,,-1
F,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,SECOND DEGREE MURDER,0.0,5
M,Black,HOLD/RET OTHER AGENC,0.0,5
M,Black,PROBATION OR PAROLE,0.0,-1
M,Black,POSS SCH 1 / MARIJUA,0.0,0
M,Black,,,-1
M,Black,POSS SCH 1 DRUGS,500.0,-1
M,Black,ARMED ROBBERY,85000.0,-1
M,Black,UNAU USE OF MOTOR VE,15000.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,SPEEDING/SCHOOL ZONE,400.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,SIMPLE ROBBERY,0.0,224
M,Black,SIMPLE ROBBERY,0.0,224
M,Black,SIMPLE ROBBERY,0.0,224
M,Black,POSS SCH 2 DRUGS,125000.0,-1
M,Black,D W I /CC,0.0,-1
M,Black,RECK OPER OF VEHICLE,0.0,-1
M,Black,FAIL MAIN CONTROL/CC,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,Black,DIST/MANF SCH 2 DRUG,0.0,-1
M,Black,POSS/DIST MANF CULT,0.0,-1
M,Black,POSSESSION DRUG PARA,0.0,-1
M,Black,DIST/PEACE/INTOXICAT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,HOLD/RET OTHER AGENC,0.0,-1
M,Black,BATT/DATING PARTNER,0.0,-1
M,Black,THEFT OF A FIREARM,0.0,-1
M,Black,BURGLARY/S INHAB DWE,0.0,-1
F,Black,MEDICAID FRAUD,10000.0,0
M,Black,,,-1
M,Black,SECOND DEGREE MURDER,0.0,702
M,Black,THEFT,0.0,702
M,Black,AGGRAVATED ASSAULT,30000.0,-1
M,Black,TERRORIZING,0.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,SPEEDING/SCHOOL ZONE,900.0,-1
M,Black,INSURANCE REQUIRED,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,CARELESS DRIVING,750.0,-1
M,Black,D/L SUSP/REV,500.0,-1
M,Black,THEFT OF UTILITY SER,500.0,-1
M,Black,MVI CERTIFICATES/FAL,0.0,-1
M,Black,FAIL TO REG VEH,0.0,-1
M,Black,SPEEDING/SCHOOL ZONE,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
F,Black,UNAU USE OF MOTOR VE,10000.0,-1
M,None,IMPROPER LANE USAGE,0.0,-1
M,None,INSPECTION STICKER,0.0,-1
M,None,D/L REQUIRED (STATE),0.0,-1
M,None,,,-1
F,White,,,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,4
M,Black,POSS SCH 1 / MARIJUA,500.0,4
M,Black,POSS OF DRUG PARAPHE,0.0,4
F,White,THEFT/FELONY,0.0,82
M,Black,POSS SCH 1 / MARIJUA,5000.0,-1
M,Black,DOMESTIC ABUSE BATTE,2500.0,-1
M,Black,,,-1
M,Black,POSS SCH 1 DRUGS,25000.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,FEDERAL VIOLATIONS,0.0,-1
M,Black,ARMED ROBBERY,75000.0,-1
M,White,"FAIL/SIGNAL,IMPROPER",0.0,3
M,White,LIC PLATE REQUIRED/C,0.0,3
M,White,INSURANCE REQUIRED,0.0,3
M,White,D/L SUSP/REV,0.0,3
M,White,POSS MARIJUANA/CC,500.0,-1
M,White,POSSESSION DRUG PARA,0.0,-1
M,White,FUGITIVE FROM JUSTIC,0.0,1
M,White,THEFT,5000.0,1
M,White,FUGITIVE FROM JUSTIC,0.0,-1
F,Black,DOMESTIC ABUSE BATTE,3000.0,0
F,Black,ASSAULT/AGG/CC,0.0,0
M,Black,THEFT OF A FIREARM,0.0,-1
M,Black,SECOND DEGREE MURDER,1200000.0,-1
M,Black,SECOND DEGREE MURDER,0.0,-1
M,Black,ARMED ROBBERY,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,SECOND DEGREE MURDER,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,THEFT OF GOODS,0.0,-1
M,Black,STALKING,50000.0,-1
M,Black,BURGLARY/SIMPLE,0.0,-1
M,Black,STALKING,0.0,-1
M,Black,DOMESTIC ABUSE BATTE,0.0,-1
M,Black,ARMED ROBBERY,0.0,-1
M,Black,ARMED ROBBERY,0.0,-1
M,Black,FIRST DEGREE MURDER,200000.0,-1
M,Black,HIT & RUN,0.0,-1
M,Black,FUGITIVE FROM JUSTIC,0.0,-1
M,Black,BATT/SIMPLE,0.0,-1
M,Black,MVI CERTIFICATES/FAL,0.0,-1
M,Black,LIC PLATE REQUIRED/C,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,INSURANCE REQUIRED,0.0,-1
M,Black,ARMED ROBBERY,75000.0,-1
M,Black,,,-1
M,Black,PROBATION OR PAROLE,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,POSS SCH 1 / MARIJUA,6000.0,-1
M,Black,DIST/MANF SCH 2 DRUG,0.0,-1
F,Black,POSS MARIJUANA/CC,0.0,-1
F,Black,EQUIPMENT VIOL/CC,0.0,-1
F,Black,D/L NOT IN POSS/CC,0.0,-1
F,Black,INSURANCE REQUIRED,0.0,-1
F,Black,IMPROPER LANE USAGE,0.0,-1
M,Black,,,3
M,Black,AGGRAVATED BURGLARY,60000.0,-1
M,Black,ARMED ROBBERY,150000.0,-1
M,Black,AGGRAVATED KIDNAPPIN,0.0,-1
M,Black,RESISTING AN OFFICER,0.0,-1
M,Black,BURGLARY/SIMPLE,0.0,-1
M,Black,BURGLARY/SIMPLE,0.0,-1
M,Black,WARRANT/BENCH WARRAN,1500.0,1
M,Black,,,-1
F,Black,FUGITIVE FROM JUSTIC,0.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
F,Black,CRUELTY TO JUVENILES,0.0,-1
F,Black,MVI CERTIFICATES/FAL,0.0,-1
F,Black,EQUIPMENT VIOL/CC,0.0,-1
F,Black,INSURANCE REQUIRED,0.0,-1
F,Black,D/L SUSP/REV,0.0,-1
F,Black,COURT - CONTEMPT OF,0.0,-1
M,Black,DIST/MANF SCH1 DRUG,15000.0,2
M,Black,DIST/MANF SCH1 DRUG,0.0,-1
M,Black,RESISTING AN OFFICER,0.0,-1
M,Black,"FAIL TO SIGNAL, IMPR",0.0,-1
M,Black,DIST/MANF SCH1 DRUG,15000.0,-1
M,Black,POSS SCH 4 DRUGS,0.0,-1
M,Black,SECOND DEGREE RAPE/F,150000.0,-1
M,Black,NUISANCE TO BE ABATE,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,INSURANCE REQUIRED,0.0,-1
M,Black,FAIL/YIELD LEFT TURN,0.0,-1
M,Black,SPEEDING/CC,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,BURGLARY/S INHAB DWE,10000.0,-1
M,Black,POSSESSION DRUG PARA,0.0,-1
M,White,,,-1
M,Black,FIRST DEGREE MURDER,500000.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,POSS SCH 2 DRUGS,0.0,-1
M,Black,ARMED ROBBERY,300000.0,-1
M,Black,ARMED ROBBERY,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,ARMED ROBBERY,150000.0,-1
M,Black,ARMED ROBBERY,0.0,-1
M,Black,ARMED ROBBERY,50000.0,-1
M,Black,ARMED ROBBERY,0.0,-1
M,White,,,-1
