Age,Race,Sex,Charge,Bond,Duration_Jail
28,White,M,FAILURE TO APPEAR,0.0,-1
28,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
28,White,M,RULE 8.1 HEARING,0.0,-1
46,White,M,VIOLATION OF A PROTECTION ORDER,0.0,-1
46,White,M,DISORDERLY CONDUCT,0.0,-1
46,White,M,RULE 8.1 HEARING,0.0,-1
29,White,F,FAILURE TO APPEAR,50000.0,-1
29,White,F,FAILURE TO APPEAR,75000.0,-1
29,White,F,RULE 8.1 HEARING,0.0,-1
29,White,F,FAILURE TO APPEAR,0.0,-1
29,White,F,RULE 8.1 HEARING,0.0,-1
26,White,M,CIRCUIT COURT COMMITMENT,0.0,-1
33,Black,M,FAILURE TO APPEAR,0.0,-1
33,Black,M,RULE 8.1 HEARING,0.0,-1
33,Black,M,FAILURE TO APPEAR,0.0,-1
33,Black,M,RULE 8.1 HEARING,0.0,-1
33,Black,M,MISD COMM,0.0,-1
33,Black,M,FAILURE TO APPEAR,0.0,-1
33,Black,M,RULE 8.1 HEARING,0.0,-1
33,Black,M,COMMITTED -DCC,0.0,-1
38,White,M,IMPROPER LANE CHANGE,2500.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,FAILURE TO APPEAR,150000.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,FAILURE TO APPEAR,0.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,FAILURE TO APPEAR,0.0,-1
38,White,M,FAILURE TO APPEAR,0.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,MISD COMM,0.0,-1
38,White,M,MISD COMM,0.0,-1
37,White,M,FLEEING,0.0,-1
37,White,M,RULE 8.1 HEARING,0.0,-1
37,White,M,VIOLATION OF PROBATION,2000.0,-1
38,White,F,PAROLE VIOLATION,0.0,-1
38,White,F,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
32,White,M,PAROLE VIOLATION,0.0,-1
32,White,M,FAILURE TO APPEAR,0.0,-1
32,White,M,RULE 8.1 HEARING,0.0,-1
31,Black,F,RULE 8.1 HEARING,0.0,-1
31,Black,F,CIVIL MATTER,0.0,-1
31,Black,F,FAILURE TO APPEAR,0.0,-1
31,Black,F,RULE 8.1 HEARING,0.0,-1
31,Black,F,MISD COMM,0.0,-1
55,White,M,RULE 8.1 HEARING,0.0,-1
55,White,M,PAROLE VIOLATION,0.0,-1
55,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
32,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
41,Hispanic,M,NO DRIVERS LICENSE,0.0,-1
41,Hispanic,M,NO PROOF OF INSURANCE,0.0,-1
41,Hispanic,M,IMPROPER SAFETY EQUIPMENT,0.0,-1
41,Hispanic,M,NO SEAT BELT,0.0,-1
41,Hispanic,M,RULE 8.1 HEARING,0.0,-1
41,Hispanic,M,RULE 8.1 HEARING,0.0,-1
50,White,M,COURTESY/CONTRACT HOLD,0.0,-1
18,Hispanic,M,RULE 8.1 HEARING,0.0,-1
18,Hispanic,M,HINDERING APPREHENSION OR PROSECUTION /,50000.0,-1
32,Black,M,RULE 8.1 HEARING,0.0,-1
32,Black,M,FAILURE TO PAY FINES AND COST,0.0,-1
32,Black,M,FAILURE TO APPEAR,50000.0,-1
32,Black,M,RULE 8.1 HEARING,0.0,-1
38,White,M,FAILURE TO APPEAR,50000.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
37,White,M,COURTESY/CONTRACT HOLD,0.0,-1
45,White,M,VIOLATION OF PROBATION,3500.0,-1
45,White,M,RULE 8.1 HEARING,0.0,-1
20,Asian,F,RULE 8.1 HEARING,0.0,-1
20,Asian,F,COMMITTED -DCC,0.0,-1
44,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
27,White,M,TAMPERING WITH PHYSICAL EVIDENCE / SUPPR,0.0,-1
27,White,M,RULE 8.1 HEARING,0.0,-1
30,White,M,RULE 8.1 HEARING,0.0,-1
30,White,M,FAILURE TO APPEAR,0.0,-1
30,White,M,RULE 8.1 HEARING,0.0,-1
30,White,M,MISD COMM,0.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
25,Black,M,FAILURE TO APPEAR,50000.0,-1
25,Black,M,FAILURE TO APPEAR,0.0,-1
25,Black,M,RULE 8.1 HEARING,0.0,-1
25,Black,M,FAILURE TO APPEAR,1615.0,-1
25,Black,M,RULE 8.1 HEARING,0.0,-1
25,Black,M,FAILURE TO APPEAR,540.0,-1
25,Black,M,RULE 8.1 HEARING,0.0,-1
25,Black,M,FAILURE TO PAY FINES AND COST,0.0,-1
25,Black,M,ENDANG. WELFARE OF A MINOR 2ND,0.0,-1
25,Black,M,RULE 8.1 HEARING,0.0,-1
47,Hispanic,M,PAROLE VIOLATION,0.0,-1
47,Hispanic,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
36,White,M,RULE 8.1 HEARING,0.0,-1
36,White,M,RULE 8.1 HEARING,0.0,-1
32,White,M,PAROLE VIOLATION,0.0,-1
29,White,M,FAILURE TO APPEAR,50000.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,CONTEMPT OF COURT,175000.0,-1
23,Black,M,VIOLATION OF PROBATION,3500.0,-1
23,Black,M,RULE 8.1 HEARING,0.0,-1
34,White,F,FAILURE TO APPEAR,50000.0,-1
34,White,F,RULE 8.1 HEARING,0.0,-1
39,Black,M,PAROLE VIOLATION,0.0,-1
39,Black,M,COMMITTED -DCC,0.0,-1
32,White,F,ACT 570 COMMITMENT,0.0,-1
20,Black,F,FAILURE TO APPEAR,75000.0,-1
20,Black,F,RULE 8.1 HEARING,0.0,-1
32,White,F,PAROLE VIOLATION,0.0,-1
32,White,F,FLEEING,0.0,-1
32,White,F,RULE 8.1 HEARING,0.0,-1
32,White,F,RECKLESS DRIVING,0.0,-1
32,White,F,DRIVING ON SUSPENDED/REVOKED LICENSE,0.0,-1
32,White,F,RULE 8.1 HEARING,0.0,-1
32,White,F,VIOLATION OF PROBATION,0.0,-1
32,White,F,RULE 8.1 HEARING,0.0,-1
32,White,F,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
32,White,F,FAILURE TO APPEAR,0.0,-1
32,White,F,RULE 8.1 HEARING,0.0,-1
32,White,F,MISD COMM,0.0,-1
32,White,F,ADC COMMITTED,0.0,-1
38,White,M,PAROLE VIOLATION,0.0,-1
38,White,M,DISORDERLY CONDUCT,0.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,COURTESY/CONTRACT HOLD,0.0,-1
38,White,M,FLEEING,0.0,-1
38,White,M,RESISTING ARREST / ACTIVE OR PASSIVE,0.0,-1
54,White,M,RULE 8.1 HEARING,0.0,-1
54,White,M,VIOLATION OF PROBATION,0.0,-1
54,White,M,RULE 8.1 HEARING,0.0,-1
55,White,M,PAROLE VIOLATION,0.0,-1
55,White,M,COMMITTED -DCC,0.0,-1
32,White,M,COURTESY/CONTRACT HOLD,0.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,PAROLE VIOLATION,0.0,-1
38,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
38,White,M,MISD COMM,0.0,-1
38,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,FAILURE TO APPEAR,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,FAILURE TO APPEAR,75000.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,FAILURE TO APPEAR,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,MISD COMM,0.0,-1
27,White,M,PAROLE VIOLATION,0.0,-1
27,White,M,FAILURE TO APPEAR,50000.0,-1
27,White,M,RULE 8.1 HEARING,0.0,-1
27,White,M,FAILURE TO APPEAR,780.0,-1
27,White,M,FAILURE TO APPEAR,1220.0,-1
27,White,M,RULE 8.1 HEARING,0.0,-1
25,Black,M,PAROLE VIOLATION,0.0,-1
23,White,M,RULE 8.1 HEARING,0.0,-1
23,White,M,FAILURE TO APPEAR,780.0,-1
23,White,M,RULE 8.1 HEARING,0.0,-1
23,White,M,FAILURE TO APPEAR,0.0,-1
23,White,M,RULE 8.1 HEARING,0.0,-1
21,Hispanic,M,CIRCUIT COURT COMMITMENT,0.0,-1
21,Hispanic,M,FAILURE TO APPEAR,0.0,-1
21,Hispanic,M,RULE 8.1 HEARING,0.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
20,White,M,RESISTING ARREST / ACTIVE OR PASSIVE,0.0,-1
20,White,M,FLEEING,0.0,-1
20,White,M,RULE 8.1 HEARING,0.0,-1
32,White,M,PAROLE VIOLATION,0.0,-1
57,White,F,COURTESY/CONTRACT HOLD,0.0,-1
38,White,M,FAILURE TO APPEAR,500.0,-1
38,White,M,RULE 8.1 HEARING,0.0,-1
43,White,M,FAILURE TO APPEAR,50000.0,-1
43,White,M,RULE 8.1 HEARING,0.0,-1
28,White,F,VIOLATION OF PROBATION,1500.0,20
28,White,F,RULE 8.1 HEARING,0.0,20
38,Black,M,RULE 8.1 HEARING,0.0,-1
35,White,F,PAROLE VIOLATION,0.0,-1
35,White,F,RULE 8.1 HEARING,0.0,-1
35,White,F,FAILURE TO PAY FINES AND COST,0.0,-1
35,White,F,FURNISHING PROHIBITED ARTICLES,0.0,-1
35,White,F,ADC PAROLE VIOLATED,0.0,-1
33,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
33,Hispanic,M,ADC PAROLE VIOLATED,0.0,-1
49,White,F,PAROLE VIOLATION,0.0,-1
49,White,F,FAILURE TO APPEAR,175000.0,-1
49,White,F,RULE 8.1 HEARING,0.0,-1
52,White,M,COURTESY/CONTRACT HOLD,50000.0,-1
52,White,M,RULE 8.1 HEARING,0.0,-1
30,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
20,Black,M,INTERFERENCE WITH EMERGENCY COMMUNICATIO,0.0,-1
20,Black,M,RULE 8.1 HEARING,0.0,-1
48,Black,M,CONTEMPT OF COURT,1000.0,-1
27,White,M,FAILURE TO APPEAR,50000.0,-1
27,White,M,RULE 8.1 HEARING,0.0,-1
22,White,F,BACK FOR COURT,0.0,-1
22,White,F,FAILURE TO APPEAR,125000.0,-1
22,White,F,FAILURE TO APPEAR,0.0,-1
22,White,F,RULE 8.1 HEARING,0.0,-1
29,White,M,PAROLE VIOLATION,0.0,-1
29,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
29,White,M,FAILURE TO APPEAR,0.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,FAILURE TO APPEAR,0.0,-1
29,White,M,MISD COMM,0.0,-1
27,Black,M,FAILURE TO APPEAR,990.0,-1
27,Black,M,RULE 8.1 HEARING,0.0,-1
41,White,M,RULE 8.1 HEARING,0.0,-1
41,White,M,PAROLE VIOLATION,0.0,-1
41,White,M,FAILURE TO APPEAR,0.0,-1
41,White,M,RULE 8.1 HEARING,0.0,-1
41,White,M,RULE 8.1 HEARING,0.0,-1
41,White,M,RULE 8.1 HEARING,0.0,-1
41,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
31,White,M,FAILURE TO APPEAR,100000.0,-1
20,White,M,PAROLE VIOLATION,0.0,-1
20,White,M,FLEEING,0.0,-1
20,White,M,RESISTING ARREST / USES FORCE,0.0,-1
20,White,M,TAMPERING WITH PHYSICAL EVIDENCE / SUPPR,0.0,-1
20,White,M,RULE 8.1 HEARING,0.0,-1
20,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
26,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
43,Hispanic,M,RULE 8.1 HEARING,0.0,-1
47,White,M,RULE 8.1 HEARING,0.0,-1
47,White,M,PAROLE VIOLATION,0.0,-1
47,White,M,VIOLATION OF PROBATION,0.0,-1
47,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
47,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
47,White,M,ADC PAROLE VIOLATED,0.0,-1
53,White,M,COURTESY/CONTRACT HOLD,0.0,-1
43,White,F,RULE 8.1 HEARING,0.0,-1
43,White,F,FAILURE TO APPEAR,50000.0,-1
43,White,F,RULE 8.1 HEARING,0.0,-1
43,White,F,MISD COMM,0.0,-1
25,White,M,COURTESY/CONTRACT HOLD,10000.0,-1
25,White,M,RULE 8.1 HEARING,0.0,-1
25,White,M,RULE 8.1 HEARING,0.0,-1
28,White,M,RULE 8.1 HEARING,0.0,-1
34,White,M,VIOLATION OF PROBATION,0.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
34,White,M,ADC COMMITTED,0.0,-1
25,White,F,VIOLATION OF PROBATION,3500.0,-1
25,White,F,RULE 8.1 HEARING,0.0,-1
32,White,F,RULE 8.1 HEARING,0.0,-1
32,White,F,FAILURE TO APPEAR,1045.0,-1
21,White,M,BACK FOR COURT,0.0,-1
42,White,M,RULE 8.1 HEARING,0.0,-1
42,White,M,PAROLE VIOLATION,0.0,-1
42,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
28,White,M,PAROLE VIOLATION,0.0,-1
28,White,M,COMMITTED -DCC,0.0,-1
28,White,F,FAILURE TO APPEAR,75000.0,-1
28,White,F,RULE 8.1 HEARING,0.0,-1
26,Hispanic,M,ADC PAROLE VIOLATED,0.0,-1
26,Hispanic,M,PAROLE VIOLATION,0.0,-1
26,Hispanic,M,FLEEING,0.0,-1
26,Hispanic,M,RULE 8.1 HEARING,0.0,-1
26,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
32,Hispanic,M,RULE 8.1 HEARING,0.0,-1
23,Black,M,RULE 8.1 HEARING,0.0,-1
23,Black,M,RULE 8.1 HEARING,0.0,-1
23,Black,M,PAROLE VIOLATION,0.0,-1
23,Black,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
35,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
30,Hispanic,M,RULE 8.1 HEARING,0.0,-1
30,Hispanic,M,FAILURE TO APPEAR,50000.0,-1
30,Hispanic,M,RULE 8.1 HEARING,0.0,-1
30,Hispanic,M,FAILURE TO APPEAR,50000.0,-1
30,Hispanic,M,RULE 8.1 HEARING,0.0,-1
27,White,M,RULE 8.1 HEARING,0.0,-1
27,White,M,PAROLE VIOLATION,0.0,-1
27,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
27,White,M,VIOLATION OF SUSPENDED SENTENCE,0.0,-1
27,White,M,RULE 8.1 HEARING,0.0,-1
38,White,M,COURTESY/CONTRACT HOLD,0.0,-1
42,Hispanic,M,RULE 8.1 HEARING,0.0,-1
25,Black,M,RULE 8.1 HEARING,0.0,-1
25,Black,M,ADC COMMITTED,0.0,-1
58,Asian,M,COURTESY/CONTRACT HOLD,1000.0,-1
58,Asian,M,RULE 8.1 HEARING,0.0,-1
45,White,M,DISORDERLY CONDUCT,0.0,-1
45,White,M,RULE 8.1 HEARING,0.0,-1
45,White,M,CONTEMPT OF COURT,0.0,-1
45,White,M,MISD COMM,0.0,-1
45,White,M,ADC COMMITTED,0.0,-1
49,White,M,RULE 8.1 HEARING,0.0,-1
49,White,M,COURTESY/CONTRACT HOLD,0.0,-1
19,Black,M,FAILURE TO APPEAR,50000.0,-1
19,Black,M,RULE 8.1 HEARING,0.0,-1
19,Black,M,FAILURE TO APPEAR,0.0,-1
19,Black,M,FAILURE TO APPEAR,0.0,-1
19,Black,M,RULE 8.1 HEARING,0.0,-1
19,Black,M,FLEEING,0.0,-1
19,Black,M,RULE 8.1 HEARING,0.0,-1
19,Black,M,MISD COMM,0.0,-1
56,White,M,COURTESY/CONTRACT HOLD,0.0,-1
56,White,M,FAILURE TO APPEAR,150000.0,-1
56,White,M,RULE 8.1 HEARING,0.0,-1
43,Hispanic,M,FLEEING,0.0,-1
43,Hispanic,M,RULE 8.1 HEARING,0.0,-1
43,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
48,White,M,DRIVING ON SUSPENDED FOR DWI,0.0,-1
48,White,M,CARELESS DRIVING,0.0,-1
48,White,M,RULE 8.1 HEARING,0.0,-1
48,White,M,ACT 570 COMMITMENT,0.0,-1
48,White,M,MISD COMM,0.0,-1
26,White,M,RULE 8.1 HEARING,0.0,-1
26,White,M,FLEEING,3500.0,-1
26,White,M,RULE 8.1 HEARING,0.0,-1
26,White,M,VIOLATION OF PROBATION,0.0,-1
26,White,M,VIOLATION OF PROBATION,0.0,-1
26,White,M,FAILURE TO APPEAR,50000.0,-1
26,White,M,RULE 8.1 HEARING,0.0,-1
30,White,F,DISORDERLY CONDUCT,0.0,-1
30,White,F,RULE 8.1 HEARING,0.0,-1
30,White,F,CONTEMPT OF COURT,175000.0,-1
30,White,F,CONTEMPT OF COURT,175000.0,-1
30,White,F,RULE 8.1 HEARING,0.0,-1
30,White,F,MISD COMM,0.0,-1
30,White,F,RULE 8.1 HEARING,0.0,-1
30,White,F,CONTEMPT OF COURT,0.0,-1
30,White,F,COURTESY/CONTRACT HOLD,0.0,-1
33,None,M,RULE 8.1 HEARING,0.0,-1
34,White,F,FAILURE TO APPEAR,50000.0,-1
34,White,F,RULE 8.1 HEARING,0.0,-1
53,White,M,FAILURE TO APPEAR,75000.0,-1
53,White,M,RULE 8.1 HEARING,0.0,-1
36,White,M,RULE 8.1 HEARING,0.0,-1
36,White,M,FAILURE TO APPEAR,685.0,-1
31,White,M,COURTESY/CONTRACT HOLD,0.0,-1
58,Black,M,FAILURE TO APPEAR,0.0,-1
58,Black,M,RULE 8.1 HEARING,0.0,-1
58,Black,M,FAILURE TO APPEAR,0.0,-1
58,Black,M,RULE 8.1 HEARING,0.0,-1
58,Black,M,DRIVING ON SUSPENDED/REVOKED LICENSE,0.0,-1
58,Black,M,EXPIRED VEH LIC,0.0,-1
58,Black,M,RULE 8.1 HEARING,0.0,-1
58,Black,M,ADC COMMITTED,0.0,-1
33,White,M,RULE 8.1 HEARING,0.0,-1
19,Black,M,TAMPERING WITH PHYSICAL EVIDENCE / SUPPR,0.0,-1
19,Black,M,RULE 8.1 HEARING,0.0,-1
52,White,M,FLEEING,0.0,-1
52,White,M,FAILURE TO APPEAR,0.0,-1
52,White,M,RULE 8.1 HEARING,0.0,-1
52,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
52,White,M,RULE 8.1 HEARING,0.0,-1
52,White,M,COMMITTED -DCC,0.0,-1
30,White,M,FAILURE TO APPEAR,50000.0,-1
30,White,M,RULE 8.1 HEARING,0.0,-1
36,Black,M,FLEEING,0.0,-1
36,Black,M,LOITERING,0.0,-1
36,Black,M,RESISTING ARREST / ACTIVE OR PASSIVE,0.0,-1
36,Black,M,RULE 8.1 HEARING,0.0,-1
36,Black,M,PAROLE VIOLATION,0.0,-1
36,Black,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
18,Hispanic,M,CONTRIBUTING TO THE DELINQUENCY OF MINOR,0.0,-1
18,Hispanic,M,RULE 8.1 HEARING,0.0,-1
24,Hispanic,M,RULE 8.1 HEARING,0.0,-1
33,Hispanic,M,FAILURE TO APPEAR,0.0,-1
33,Hispanic,M,RULE 8.1 HEARING,0.0,-1
33,Hispanic,M,ADC COMMITTED,0.0,-1
28,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
35,Hispanic,M,COURTESY/CONTRACT HOLD,0.0,-1
35,Hispanic,M,FAILURE TO APPEAR,75000.0,-1
35,Hispanic,M,RULE 8.1 HEARING,0.0,-1
25,Hispanic,M,NO DRIVERS LICENSE,0.0,-1
25,Hispanic,M,CARELESS DRIVING,0.0,-1
25,Hispanic,M,RULE 8.1 HEARING,0.0,-1
25,Hispanic,M,MISD COMM,0.0,-1
36,Hispanic,M,UNLAWFUL USE OF A COMMUNICATION DEVICE,0.0,-1
27,White,M,ENDANG. WELFARE OF A MINOR 3RD(3   Counts),0.0,-1
27,White,M,RULE 8.1 HEARING,0.0,-1
27,None,M,PAROLE VIOLATION,0.0,-1
27,None,M,FAILURE TO APPEAR,50000.0,-1
27,None,M,RULE 8.1 HEARING,0.0,-1
27,None,M,VIOLATION OF SUSPENDED SENTENCE,0.0,-1
27,None,M,RULE 8.1 HEARING,0.0,-1
25,Black,M,RULE 8.1 HEARING,0.0,-1
25,Black,M,FAILURE TO APPEAR,50000.0,-1
25,Black,M,RULE 8.1 HEARING,0.0,-1
37,White,M,PAROLE VIOLATION,0.0,-1
37,White,M,COMMITTED -DCC,0.0,-1
38,White,M,COURTESY/CONTRACT HOLD,0.0,-1
31,White,F,PAROLE VIOLATION,0.0,-1
31,White,F,VIOLATION OF OMNIBUS DWI ACT,0.0,-1
31,White,F,NO DRIVERS LICENSE,0.0,-1
31,White,F,RULE 8.1 HEARING,0.0,-1
31,White,F,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
34,White,M,FAILURE TO APPEAR,100000.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
34,White,M,FAILURE TO APPEAR,0.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
34,White,M,MISD COMM,0.0,-1
34,White,M,FAILURE TO APPEAR,75000.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
32,White,F,RULE 8.1 HEARING,0.0,-1
32,White,F,RULE 8.1 HEARING,0.0,-1
32,White,F,FAILURE TO APPEAR,0.0,-1
32,White,F,VIOLATION OF THE ARKANSAS HOT CHECK LAW,0.0,-1
32,White,F,RULE 8.1 HEARING,0.0,-1
32,White,F,VIOLATION OF THE ARKANSAS HOT CHECK LAW,0.0,-1
32,White,F,RULE 8.1 HEARING,0.0,-1
34,White,M,PAROLE VIOLATION,0.0,-1
34,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
34,Hispanic,M,CONTEMPT OF COURT,175000.0,-1
34,Hispanic,M,RULE 8.1 HEARING,0.0,-1
29,White,M,PAROLE VIOLATION,0.0,-1
29,White,M,FAILURE TO PAY FINES AND COST,0.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,COMMITTED -DCC,0.0,-1
41,White,F,FAILURE TO APPEAR,75000.0,-1
41,White,F,RULE 8.1 HEARING,0.0,-1
23,Hispanic,M,SEXUAL INDECENCY WITH A CHILD,5000.0,-1
23,Hispanic,M,RULE 8.1 HEARING,0.0,-1
34,White,M,PAROLE VIOLATION,0.0,-1
34,White,M,CONTEMPT OF COURT,0.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
34,White,M,FAILURE TO APPEAR,945.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
34,White,M,FAILURE TO PAY FINES AND COST,1000.0,-1
34,White,M,RULE 8.1 HEARING,0.0,-1
57,White,M,FAILURE TO APPEAR,0.0,-1
57,White,M,RULE 8.1 HEARING,0.0,-1
57,White,M,RULE 8.1 HEARING,0.0,-1
57,White,M,MISD COMM,0.0,-1
31,White,M,VIOLATION OF PROBATION,2500.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
27,White,M,FAILURE TO APPEAR,50000.0,-1
27,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,FAILURE TO APPEAR,0.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,MISD COMM,0.0,-1
40,White,M,RULE 8.1 HEARING,0.0,-1
35,Black,M,PAROLE VIOLATION,0.0,-1
35,Black,M,COMMITTED -DCC,0.0,-1
31,White,M,COURTESY/CONTRACT HOLD,0.0,-1
49,White,M,RULE 8.1 HEARING,0.0,-1
49,White,M,FAILURE TO APPEAR,0.0,-1
49,White,M,RULE 8.1 HEARING,0.0,-1
49,White,M,MISD COMM,0.0,-1
29,White,M,BACK FOR COURT,0.0,-1
28,White,F,FAILURE TO APPEAR,0.0,-1
28,White,F,RULE 8.1 HEARING,0.0,-1
28,White,F,FAILURE TO APPEAR,0.0,-1
28,White,F,RULE 8.1 HEARING,0.0,-1
28,White,F,FAILURE TO APPEAR,1080.0,-1
28,White,F,RULE 8.1 HEARING,0.0,-1
28,White,F,COMMITTED -DCC,0.0,-1
28,White,F,FAILURE TO APPEAR,0.0,-1
28,White,F,RULE 8.1 HEARING,0.0,-1
29,White,F,COURTESY/CONTRACT HOLD,0.0,-1
50,White,M,OBSTRUCTING GOVERNMENTAL OPERATIONS / FA,0.0,-1
50,White,M,RULE 8.1 HEARING,0.0,-1
50,White,M,RULE 8.1 HEARING,0.0,-1
50,White,M,CONTEMPT OF COURT,0.0,-1
50,White,M,ADC COMMITTED,0.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,FAILURE TO APPEAR,50000.0,-1
29,White,M,RULE 8.1 HEARING,0.0,-1
29,White,M,CIVIL MATTER,0.0,-1
37,Black,M,ENDANG. WELFARE OF A MINOR 2ND,0.0,-1
37,Black,M,RULE 8.1 HEARING,0.0,-1
37,Black,M,PAROLE VIOLATION,0.0,-1
37,Black,M,ADC PAROLE VIOLATED,0.0,-1
23,White,M,PAROLE VIOLATION,0.0,-1
23,White,M,COMMITTED -DCC,0.0,-1
28,White,F,RULE 8.1 HEARING,0.0,-1
28,White,F,VIOL. CONDITIONS OF BOND,0.0,-1
28,White,F,RULE 8.1 HEARING,0.0,-1
36,White,F,FAILURE TO APPEAR,2800.0,-1
36,White,F,RULE 8.1 HEARING,0.0,-1
50,White,M,PAROLE VIOLATION,0.0,-1
25,None,M,FAILURE TO APPEAR,50000.0,-1
25,None,M,RULE 8.1 HEARING,0.0,-1
30,White,M,RULE 8.1 HEARING,0.0,-1
30,White,M,PAROLE VIOLATION,0.0,-1
30,White,M,ADC PAROLE VIOLATED 90 DAYS,0.0,-1
28,Black,M,CONTEMPT OF COURT,1300.0,-1
28,Black,M,CONTEMPT OF COURT,1500.0,-1
39,White,M,FAILURE TO APPEAR,0.0,-1
39,White,M,FAILURE TO APPEAR,1760.0,-1
39,White,M,VIOLATION OF PROBATION,0.0,-1
39,White,M,RULE 8.1 HEARING,0.0,-1
37,White,M,COURTESY/CONTRACT HOLD,0.0,-1
42,White,M,BACK FOR COURT,0.0,-1
27,Black,M,FAILURE TO APPEAR,50000.0,-1
27,Black,M,RULE 8.1 HEARING,0.0,-1
57,White,M,DRIVING ON SUSPENDED FOR DWI,0.0,-1
57,White,M,NO PROOF OF INSURANCE,0.0,-1
57,White,M,FAILURE TO REG. VEH.,0.0,-1
57,White,M,RULE 8.1 HEARING,0.0,-1
57,White,M,FAILURE TO APPEAR,0.0,-1
57,White,M,RULE 8.1 HEARING,0.0,-1
57,White,M,FAILURE TO APPEAR,0.0,-1
57,White,M,RULE 8.1 HEARING,0.0,-1
57,White,M,MISD COMM,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
21,White,M,VIOLATION OF PROBATION,0.0,-1
21,White,M,RULE 8.1 HEARING,0.0,-1
47,White,M,FAILURE TO APPEAR,50000.0,-1
47,White,M,RULE 8.1 HEARING,0.0,-1
22,White,M,RULE 8.1 HEARING,0.0,-1
45,White,M,COURTESY/CONTRACT HOLD,100000.0,-1
45,White,M,RULE 8.1 HEARING,0.0,-1
45,White,M,RULE 8.1 HEARING,0.0,-1
39,White,M,PAROLE VIOLATION,0.0,-1
31,White,M,CONTEMPT OF COURT,0.0,-1
31,White,M,FAILURE TO APPEAR,0.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
31,White,M,MISD COMM,0.0,-1
31,White,M,VIOLATION OF SUSPENDED SENTENCE,0.0,-1
31,White,M,RULE 8.1 HEARING,0.0,-1
31,White,M,COMMITTED -DCC,0.0,-1
31,White,M,COMMITTED -DCC,0.0,-1
