Sex,Race,Charge,Bond,Duration_Jail
F,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,DIST/PEACE/INTOXICAT,1000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNAU USE OF MOTOR VE,10000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,3
M,Black,FALSE IMPRISONMENT,500.0,0
M,Black,THEFT,5000.0,-1
M,Black,THEFT,0.0,-1
M,Black,THEFT,3000.0,-1
M,Black,THEFT,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
F,White,THEFT,2500.0,1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,White,SPEEDING/CC,0.0,3
M,White,D/L REQ/EXP,0.0,3
M,Black,THEFT,0.0,-1
M,Black,THEFT,0.0,-1
M,Black,THEFT,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,ASSAULT BY DRIVE-BY,0.0,-1
M,White,UNKNOWN CHARGE FROM,0.0,-1
M,Black,POSS LEGEND DRUG,0.0,-1
M,Black,CHILD RESTRAINTS,0.0,-1
M,Black,HIT & RUN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
F,Black,NO PASSING ZONE/CC,0.0,-1
F,Black,D/L SUSP/REV,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,ASSAULT BY DRIVE-BY,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,POSS LEGEND DRUG,0.0,-1
M,Black,THEFT OF A MOTOR VEH,0.0,139
M,Black,WARRANT/BENCH WARRAN,0.0,139
M,Black,D/L NOT IN POSS/CC,0.0,139
M,Black,SPEEDING/CC,0.0,139
M,Black,D/L SUSP/REV,0.0,139
M,Black,THEFT,0.0,139
M,Black,D/L SUSP/REV,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,50000.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,White,FALSE IMPRISONMENT,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,3
M,Black,THEFT,0.0,-1
M,Black,DRINKING IN PUBLIC/C,500.0,-1
M,Black,FALSE IMPRISONMENT,0.0,-1
M,Black,UNKNOWN CHARGE FROM,5000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,D/L NOT IN POSS/CC,200.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,WARRANT/BENCH WARRAN,15000.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,131
M,Black,BATT/SIMPLE/CC,0.0,131
M,Black,MINORS/USE CDS IN PR,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,THEFT,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,154
M,White,ILL USE OF A WEAPON,0.0,-1
M,White,EQUIPMENT VIOL/CC,900.0,-1
M,White,RED LIGHT/DISOBEY/CC,0.0,-1
M,White,D/L SUSP/REV,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,SPEEDING/CC,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,SPEEDING/CC,400.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
F,Black,ILL USE OF A WEAPON,0.0,-1
F,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,MONETARY INSTRUMENT,0.0,-1
M,White,THEFT,5000.0,-1
F,Black,ENT/REM AFTER FORB/C,200.0,-1
F,Black,ENT/REM AFTER FORB/C,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,0
F,Black,D/L SUSP/REV,2240.0,1
F,Black,BATT/SIMPLE/CC,0.0,-1
M,Black,HOME INVASION,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
F,White,THEFT,25000.0,-1
F,White,FORGERY,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,325.0,-1
M,Black,CRIM DAM TO PROP/SIM,0.0,-1
M,Black,BATT/SIMPLE/CC,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,THEFT,4500.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,White,UNKNOWN CHARGE FROM,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,White,MONETARY INSTRUMENT,225000.0,-1
M,White,D/L SUSP/REV,0.0,-1
M,White,EQUIPMENT VIOL/CC,0.0,-1
M,Black,ILL USE OF A WEAPON,70000.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,D/L NOT IN POSS/CC,850.0,-1
M,Black,D/L SUSP/REV,700.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,FALSE IMPRISONMENT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,D/L SUSP/REV,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,MVI CERTIFICATES/FAL,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,533
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,DIST/PEACE/INTOXICAT,0.0,0
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
F,Black,ENT/REM AFTER FORB/C,0.0,0
M,Black,UNAU ENTRY BUSINESS,3000.0,-1
M,Black,BATT/SIMPLE/CC,0.0,-1
M,White,UNKNOWN CHARGE FROM,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,THEFT,10000.0,10
M,Black,D/L NOT IN POSS/CC,0.0,10
F,Black,WARRANT/BENCH WARRAN,10000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
F,Black,THEFT,0.0,1
M,Black,HOME INVASION,260000.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
F,Black,THEFT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNAU ENTRY BUSINESS,70000.0,-1
M,Black,THEFT OF A MOTOR VEH,0.0,-1
M,Black,THEFT OF A MOTOR VEH,0.0,-1
M,Black,UNAU ENTRY BUSINESS,0.0,-1
M,Black,UNAU ENTRY BUSINESS,0.0,-1
M,Black,UNAU ENTRY BUSINESS,0.0,-1
M,Black,UNAU ENTRY BUSINESS,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,White,BATTERY OF A POLICE,0.0,-1
M,Black,HELMET REQUIRED,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,3000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,35
F,White,WARRANT/BENCH WARRAN,0.0,-1
F,White,EQUIPMENT VIOL/CC,0.0,-1
F,White,D/L SUSP/REV,0.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
F,Black,FALSE IMPRISONMENT,0.0,11
F,Black,WARRANT/BENCH WARRAN,0.0,11
F,White,WARRANT/BENCH WARRAN,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
F,Black,FALSE IMPRISONMENT,0.0,10
F,White,THEFT OF A MOTOR VEH,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,FALSE IMPRISONMENT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,DRINKING IN PUBLIC/C,0.0,-1
M,Black,UNAU USE OF MOTOR VE,10000.0,-1
M,Black,THEFT OF A MOTOR VEH,11000.0,0
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,MONETARY INSTRUMENT,0.0,70
M,Black,MONETARY INSTRUMENT,2500.0,70
M,Black,D/L SUSP/REV,0.0,70
F,White,UNAU USE OF MOTOR VE,5000.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,28
M,Black,WARRANT/BENCH WARRAN,0.0,28
M,Black,MVI CERTIFICATES/FAL,0.0,28
M,Black,D/L NOT IN POSS/CC,0.0,28
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,FALSE IMPRISONMENT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,WARRANT/BENCH WARRAN,5000.0,-1
M,White,VEHICULAR NEGLIGENT,0.0,-1
F,Black,D/L NOT IN POSS/CC,0.0,5
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,THEFT OF A MOTOR VEH,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,MONETARY INSTRUMENT,7500.0,101
M,Black,D/L NOT IN POSS/CC,0.0,101
M,Black,THEFT,2500.0,101
M,Black,MVI CERTIFICATES/FAL,1300.0,101
F,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,ENT/REM AFTER FORB/C,200.0,-1
M,Black,HIT & RUN,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,THEFT,10000.0,1
M,White,MONETARY INSTRUMENT,0.0,1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,MVI CERTIFICATES/FAL,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,SPEEDING/CC,200.0,3
M,Black,WARRANT/BENCH WARRAN,100.0,3
M,Black,WARRANT/BENCH WARRAN,0.0,3
M,Black,ENT/REM AFTER FORB/C,500.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,SECOND DEGREE RAPE/F,20000.0,-1
M,Black,THEFT OF A MOTOR VEH,0.0,-1
M,Black,THEFT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,BATT/SIMPLE/CC,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,ILL USE OF A WEAPON,20000.0,-1
M,Black,ASSAULT BY DRIVE-BY,0.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,URINATING IN PUBLIC/,0.0,-1
M,White,UNKNOWN CHARGE FROM,0.0,-1
M,White,THEFT OF A MOTOR VEH,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNAU USE OF MOTOR VE,6000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,2
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,White,BATTERY OF A POLICE,4500.0,-1
M,White,DIST/PEACE/INTOXICAT,0.0,-1
M,Black,DIST/PEACE/INTOXICAT,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,THEFT,0.0,79
M,Black,EQUIPMENT VIOL/CC,0.0,79
M,Black,FORGERY,70000.0,-1
M,Black,MONETARY INSTRUMENT,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,White,FORGERY,100000.0,-1
M,White,THEFT,0.0,-1
M,White,FORGERY,0.0,-1
M,White,THEFT,0.0,-1
M,Black,SPEEDING/CC,0.0,44
M,Black,D/L NOT IN POSS/CC,0.0,44
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,HOME INVASION,37500.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,THEFT,10000.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,MVI CERTIFICATES/FAL,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,NUISANCE TO BE ABATE,0.0,-1
M,Black,FALSE IMPRISONMENT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,THEFT,2210.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,84
F,Black,UNAU USE OF MOTOR VE,3000.0,-1
F,Black,MONETARY INSTRUMENT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,CHILD RESTRAINTS,0.0,-1
M,Black,MINORS/USE CDS IN PR,0.0,-1
M,Black,THEFT,0.0,-1
M,Black,DRINKING IN PUBLIC/C,0.0,-1
M,Black,FALSE IMPRISONMENT,0.0,-1
M,Black,THEFT,0.0,-1
M,Black,HIT & RUN,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,THEFT,3000.0,-1
M,White,THEFT,4000.0,0
M,White,THEFT,0.0,0
M,White,HIT & RUN,20000.0,1
M,Black,POSS LEGEND DRUG,0.0,131
M,Black,D/L SUSP/REV,0.0,131
M,Black,WARRANT/BENCH WARRAN,0.0,131
F,Black,WARRANT/BENCH WARRAN,0.0,0
M,White,ILL USE OF A WEAPON,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,0
M,White,THEFT,0.0,-1
M,Black,UNAU USE OF MOTOR VE,5000.0,33
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,White,THEFT,0.0,245
M,White,THEFT,0.0,245
M,White,THEFT,0.0,245
M,Black,UNKNOWN CHARGE FROM,0.0,99
F,White,D/L NOT IN POSS/CC,400.0,8
F,White,WARRANT/BENCH WARRAN,1150.0,8
F,White,WARRANT/BENCH WARRAN,0.0,8
M,Black,D/L NOT IN POSS/CC,0.0,1
M,Black,WARRANT/BENCH WARRAN,0.0,1
M,Black,D/L NOT IN POSS/CC,1400.0,1
M,White,WARRANT/BENCH WARRAN,0.0,5
M,Black,THEFT,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,67
M,Black,CRIM DAM TO PROP/AGG,0.0,67
M,Black,HOME INVASION,40000.0,50
M,Black,THEFT,0.0,50
M,Black,DIST/PEACE/INTOXICAT,0.0,-1
M,Black,THEFT,12000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,15
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,THEFT,5000.0,-1
F,Black,THEFT,0.0,-1
M,Black,PURSE SNATCHING,1500.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,THEFT,0.0,-1
M,White,MONETARY INSTRUMENT,0.0,-1
M,White,FORGERY,0.0,-1
M,Black,DIST/PEACE/INTOXICAT,500.0,-1
M,Black,BATT/SIMPLE/CC,500.0,-1
F,Black,FORGERY,17000.0,0
F,Black,THEFT,0.0,0
M,Hispanic,UNKNOWN CHARGE FROM,0.0,2
M,Black,RESIDENTIAL CONTRACT,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
F,Black,HIT & RUN,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,THEFT OF A MOTOR VEH,0.0,-1
M,White,DIST/PEACE/INTOXICAT,100.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,IDENTITY THEFT,0.0,-1
M,Black,THEFT,2060.0,-1
M,Black,D/L SUSP/REV,0.0,-1
F,White,THEFT,500.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,2
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,170
M,Black,WARRANT/BENCH WARRAN,0.0,170
F,Black,SPEEDING/CC,700.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,2
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,THEFT OF A MOTOR VEH,0.0,-1
M,Black,FORGERY,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,27
M,Black,WARRANT/BENCH WARRAN,0.0,27
M,Black,D/L SUSP/REV,0.0,27
M,Black,EQUIPMENT VIOL/CC,0.0,27
M,Black,SPEEDING/CC,700.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,SPEEDING/CC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,7
F,Black,WARRANT/BENCH WARRAN,0.0,3
M,Black,WARRANT/BENCH WARRAN,0.0,-1
F,Black,EQUIPMENT VIOL/CC,0.0,24
F,Black,D/L NOT IN POSS/CC,0.0,24
M,Black,FORGERY,7000.0,7
M,Black,MONETARY INSTRUMENT,0.0,7
M,Black,THEFT,0.0,7
M,Black,MVI CERTIFICATES/FAL,600.0,7
M,Black,D/L NOT IN POSS/CC,0.0,7
M,Black,D/L NOT IN POSS/CC,200.0,7
F,White,WARRANT/BENCH WARRAN,0.0,52
M,Black,THEFT,0.0,-1
M,Black,HIT & RUN,0.0,-1
M,Black,MVI CERTIFICATES/FAL,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
F,White,WARRANT/BENCH WARRAN,0.0,-1
M,Hispanic,SECOND DEGREE RAPE/F,250000.0,-1
F,Black,FORGERY,0.0,3
F,Black,IDENTITY THEFT,0.0,3
F,Black,WARRANT/BENCH WARRAN,0.0,3
F,Black,UNKNOWN CHARGE FROM,0.0,-1
F,Black,SPEEDING/CC,200.0,-1
F,Black,SPEED UNREASONABLE/C,200.0,-1
F,Black,SPEEDING/CC,650.0,-1
F,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,EQUIPMENT VIOL/CC,900.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,D/L SUSP/REV,700.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,20
M,Black,UNKNOWN CHARGE FROM,0.0,20
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,White,SPEEDING/CC,200.0,33
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,ENT/REM AFTER FORB/C,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,Black,THEFT,10000.0,-1
M,Black,FORGERY,0.0,-1
M,None,UNKNOWN CHARGE FROM,0.0,0
M,Hispanic,BATTERY OF A POLICE,0.0,-1
M,Hispanic,DIST/PEACE/INTOXICAT,0.0,-1
M,White,NUISANCE TO BE ABATE,0.0,-1
F,White,D/L NOT IN POSS/CC,1100.0,-1
M,Black,RED LIGHT/DISOBEY/CC,0.0,102
M,Black,NUISANCE TO BE ABATE,0.0,-1
M,Black,DIST/PEACE/INTOXICAT,0.0,-1
M,Black,DRINKING IN PUBLIC/C,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
F,Black,D/L SUSP/REV,0.0,1
F,Black,THEFT,0.0,1
F,Black,THEFT,2750.0,-1
F,Black,D/L SUSP/REV,0.0,-1
F,Black,WARRANT/BENCH WARRAN,0.0,-1
F,Black,D/L SUSP/REV,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,6
M,White,DIST/PEACE/INTOXICAT,0.0,6
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,123
M,Black,THEFT,0.0,-1
M,Black,SECOND DEGREE RAPE/F,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,13
M,Black,WARRANT/BENCH WARRAN,0.0,15
M,Black,D/L NOT IN POSS/CC,0.0,15
M,White,UNKNOWN CHARGE FROM,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,DIST/PEACE/INTOXICAT,0.0,-1
M,White,UNAU USE OF MOTOR VE,0.0,164
M,White,D/L SUSP/REV,0.0,164
F,White,THEFT,2000.0,-1
M,White,DIST/PEACE/INTOXICAT,0.0,-1
M,White,D/L NOT IN POSS/CC,0.0,-1
M,Black,ILL USE OF A WEAPON,50000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,DIST/PEACE/INTOXICAT,0.0,-1
M,Black,MONETARY INSTRUMENT,3500.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,SPEEDING/CC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,BATT/SIMPLE/CC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,THEFT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,HOME INVASION,0.0,-1
M,Black,CRIM DAM TO PROP/SIM,500.0,-1
M,Black,MONETARY INSTRUMENT,0.0,-1
M,Black,THEFT,0.0,-1
M,Black,THEFT,10000.0,-1
M,Black,ENT/REM AFTER FORB/C,200.0,-1
M,Black,DRINKING IN PUBLIC/C,200.0,-1
M,Black,BATT/SIMPLE/CC,0.0,-1
M,Black,CRIM DAM TO PROP/SIM,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,350000.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,THEFT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,205
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,THEFT,500.0,-1
M,Black,EQUIPMENT VIOL/CC,700.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,RED LIGHT/DISOBEY/CC,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,POSS SCH 3 DRUGS,0.0,-1
M,White,D/L SUSP/REV,0.0,-1
M,White,WARRANT/BENCH WARRAN,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,MONETARY INSTRUMENT,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,OTHER LAWS OF THE RO,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,D/L SUSP/REV,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,THEFT OF A MOTOR VEH,15000.0,-1
M,Black,NUISANCE TO BE ABATE,0.0,-1
M,Black,UNKNOWN CHARGE FROM,0.0,-1
M,Black,"FAIL TO SIGNAL, IMPR",18150.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,HOME INVASION,75000.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
F,White,UNAU USE OF MOTOR VE,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,UNAU USE OF MOTOR VE,0.0,-1
M,Black,HOME INVASION,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,D/L NOT IN POSS/CC,0.0,-1
M,Black,EQUIPMENT VIOL/CC,0.0,-1
M,Black,NUISANCE TO BE ABATE,0.0,-1
M,Black,WARRANT/BENCH WARRAN,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,ILL USE OF A WEAPON,0.0,-1
M,Black,BATT/SIMPLE/CC,500.0,-1
M,Black,TERRORIZING,275000.0,-1
M,Black,TERRORIZING,0.0,-1
M,Black,CRIM DAM TO PROP/AGG,0.0,-1
M,Black,WARRANT/BENCH WARRAN,250.0,-1
